geo_level,geo_code,area,sex,maritalstatus,total,geo_version
district,117,Rural,Female,separated,730,2011
district,117,Urban,Female,separated,288,2011
district,118,Rural,Female,separated,1501,2011
district,118,Urban,Female,separated,580,2011
district,119,Rural,Female,separated,2063,2011
district,119,Urban,Female,separated,1445,2011
district,120,Rural,Female,separated,1665,2011
district,120,Urban,Female,separated,466,2011
district,121,Rural,Female,separated,2204,2011
district,121,Urban,Female,separated,521,2011
district,122,Rural,Female,separated,4495,2011
district,122,Urban,Female,separated,815,2011
district,123,Rural,Female,separated,2013,2011
district,123,Urban,Female,separated,401,2011
district,124,Rural,Female,separated,2036,2011
district,124,Urban,Female,separated,180,2011
district,125,Rural,Female,separated,1818,2011
district,125,Urban,Female,separated,119,2011
district,126,Rural,Female,separated,4682,2011
district,126,Urban,Female,separated,686,2011
district,127,Rural,Female,separated,1554,2011
district,127,Urban,Female,separated,2118,2011
district,128,Rural,Female,separated,1463,2011
district,128,Urban,Female,separated,447,2011
district,129,Rural,Female,separated,2869,2011
district,129,Urban,Female,separated,522,2011
district,130,Rural,Female,separated,3742,2011
district,130,Urban,Female,separated,1108,2011
district,131,Rural,Female,separated,1465,2011
district,131,Urban,Female,separated,219,2011
district,132,Rural,Female,separated,984,2011
district,132,Urban,Female,separated,742,2011
district,133,Rural,Female,separated,1444,2011
district,133,Urban,Female,separated,677,2011
district,134,Rural,Female,separated,1123,2011
district,134,Urban,Female,separated,524,2011
district,135,Rural,Female,separated,1090,2011
district,135,Urban,Female,separated,923,2011
district,136,Rural,Female,separated,629,2011
district,136,Urban,Female,separated,305,2011
district,137,Rural,Female,separated,518,2011
district,137,Urban,Female,separated,249,2011
district,138,Rural,Female,separated,863,2011
district,138,Urban,Female,separated,1189,2011
district,139,Rural,Female,separated,496,2011
district,139,Urban,Female,separated,183,2011
district,140,Rural,Female,separated,840,2011
district,140,Urban,Female,separated,1686,2011
district,141,Rural,Female,separated,317,2011
district,141,Urban,Female,separated,446,2011
district,142,Rural,Female,separated,1731,2011
district,142,Urban,Female,separated,654,2011
district,143,Rural,Female,separated,1162,2011
district,143,Urban,Female,separated,790,2011
district,144,Rural,Female,separated,547,2011
district,144,Urban,Female,separated,190,2011
district,145,Rural,Female,separated,657,2011
district,145,Urban,Female,separated,557,2011
district,146,Rural,Female,separated,824,2011
district,146,Urban,Female,separated,964,2011
district,147,Rural,Female,separated,741,2011
district,147,Urban,Female,separated,459,2011
district,148,Rural,Female,separated,645,2011
district,148,Urban,Female,separated,204,2011
district,149,Rural,Female,separated,1151,2011
district,149,Urban,Female,separated,542,2011
district,150,Rural,Female,separated,1340,2011
district,150,Urban,Female,separated,1055,2011
district,151,Rural,Female,separated,939,2011
district,151,Urban,Female,separated,263,2011
district,152,Rural,Female,separated,1041,2011
district,152,Urban,Female,separated,540,2011
district,153,Rural,Female,separated,2097,2011
district,153,Urban,Female,separated,433,2011
district,154,Rural,Female,separated,2326,2011
district,154,Urban,Female,separated,460,2011
district,155,Rural,Female,separated,1673,2011
district,155,Urban,Female,separated,398,2011
district,156,Rural,Female,separated,1784,2011
district,156,Urban,Female,separated,525,2011
district,157,Rural,Female,separated,1440,2011
district,157,Urban,Female,separated,3207,2011
district,158,Rural,Female,separated,3748,2011
district,158,Urban,Female,separated,434,2011
district,159,Rural,Female,separated,732,2011
district,159,Urban,Female,separated,346,2011
district,160,Rural,Female,separated,693,2011
district,160,Urban,Female,separated,291,2011
district,161,Rural,Female,separated,606,2011
district,161,Urban,Female,separated,348,2011
district,162,Rural,Female,separated,581,2011
district,162,Urban,Female,separated,208,2011
district,163,Rural,Female,separated,1136,2011
district,163,Urban,Female,separated,168,2011
district,164,Rural,Female,separated,1132,2011
district,164,Urban,Female,separated,3090,2011
district,165,Rural,Female,separated,595,2011
district,165,Urban,Female,separated,362,2011
district,166,Rural,Female,separated,532,2011
district,166,Urban,Female,separated,717,2011
district,167,Rural,Female,separated,528,2011
district,167,Urban,Female,separated,166,2011
district,168,Rural,Female,separated,508,2011
district,168,Urban,Female,separated,235,2011
district,169,Rural,Female,separated,346,2011
district,169,Urban,Female,separated,128,2011
district,170,Rural,Female,separated,1006,2011
district,170,Urban,Female,separated,264,2011
district,171,Rural,Female,separated,438,2011
district,171,Urban,Female,separated,125,2011
district,172,Rural,Female,separated,1766,2011
district,172,Urban,Female,separated,315,2011
district,173,Rural,Female,separated,2158,2011
district,173,Urban,Female,separated,131,2011
district,174,Rural,Female,separated,900,2011
district,174,Urban,Female,separated,108,2011
district,175,Rural,Female,separated,2118,2011
district,175,Urban,Female,separated,907,2011
district,176,Rural,Female,separated,2246,2011
district,176,Urban,Female,separated,307,2011
district,177,Rural,Female,separated,2314,2011
district,177,Urban,Female,separated,397,2011
district,178,Rural,Female,separated,1344,2011
district,178,Urban,Female,separated,225,2011
district,179,Rural,Female,separated,3047,2011
district,179,Urban,Female,separated,188,2011
district,180,Rural,Female,separated,1610,2011
district,180,Urban,Female,separated,233,2011
district,181,Rural,Female,separated,511,2011
district,181,Urban,Female,separated,23,2011
district,182,Rural,Female,separated,1165,2011
district,182,Urban,Female,separated,116,2011
district,183,Rural,Female,separated,1684,2011
district,183,Urban,Female,separated,160,2011
district,184,Rural,Female,separated,1147,2011
district,184,Urban,Female,separated,108,2011
district,185,Rural,Female,separated,1003,2011
district,185,Urban,Female,separated,92,2011
district,186,Rural,Female,separated,597,2011
district,186,Urban,Female,separated,70,2011
district,187,Rural,Female,separated,1083,2011
district,187,Urban,Female,separated,210,2011
district,188,Rural,Female,separated,1486,2011
district,188,Urban,Female,separated,407,2011
district,189,Rural,Female,separated,1169,2011
district,189,Urban,Female,separated,81,2011
district,190,Rural,Female,separated,1090,2011
district,190,Urban,Female,separated,178,2011
district,191,Rural,Female,separated,2031,2011
district,191,Urban,Female,separated,231,2011
district,192,Rural,Female,separated,772,2011
district,192,Urban,Female,separated,306,2011
district,193,Rural,Female,separated,1230,2011
district,193,Urban,Female,separated,347,2011
district,194,Rural,Female,separated,1853,2011
district,194,Urban,Female,separated,281,2011
district,195,Rural,Female,separated,1556,2011
district,195,Urban,Female,separated,222,2011
district,196,Rural,Female,separated,692,2011
district,196,Urban,Female,separated,199,2011
district,197,Rural,Female,separated,1080,2011
district,197,Urban,Female,separated,1075,2011
district,198,Rural,Female,separated,400,2011
district,198,Urban,Female,separated,125,2011
district,199,Rural,Female,separated,898,2011
district,199,Urban,Female,separated,229,2011
district,200,Rural,Female,separated,993,2011
district,200,Urban,Female,separated,177,2011
district,201,Rural,Female,separated,686,2011
district,201,Urban,Female,separated,196,2011
district,202,Rural,Female,separated,600,2011
district,202,Urban,Female,separated,295,2011
district,203,Rural,Female,separated,1127,2011
district,203,Urban,Female,separated,243,2011
district,204,Rural,Female,separated,1295,2011
district,204,Urban,Female,separated,157,2011
district,205,Rural,Female,separated,195,2011
district,205,Urban,Female,separated,15,2011
district,206,Rural,Female,separated,922,2011
district,206,Urban,Female,separated,110,2011
district,207,Rural,Female,separated,1699,2011
district,207,Urban,Female,separated,70,2011
district,208,Rural,Female,separated,1141,2011
district,208,Urban,Female,separated,74,2011
district,209,Rural,Female,separated,1737,2011
district,209,Urban,Female,separated,173,2011
district,210,Rural,Female,separated,1058,2011
district,210,Urban,Female,separated,156,2011
district,211,Rural,Female,separated,1958,2011
district,211,Urban,Female,separated,382,2011
district,212,Rural,Female,separated,2761,2011
district,212,Urban,Female,separated,293,2011
district,213,Rural,Female,separated,724,2011
district,213,Urban,Female,separated,61,2011
district,214,Rural,Female,separated,648,2011
district,214,Urban,Female,separated,78,2011
district,215,Rural,Female,separated,1281,2011
district,215,Urban,Female,separated,253,2011
district,216,Rural,Female,separated,1466,2011
district,216,Urban,Female,separated,359,2011
district,217,Rural,Female,separated,1009,2011
district,217,Urban,Female,separated,88,2011
district,218,Rural,Female,separated,1194,2011
district,218,Urban,Female,separated,245,2011
district,219,Rural,Female,separated,948,2011
district,219,Urban,Female,separated,156,2011
district,220,Rural,Female,separated,928,2011
district,220,Urban,Female,separated,91,2011
district,221,Rural,Female,separated,1659,2011
district,221,Urban,Female,separated,102,2011
district,222,Rural,Female,separated,956,2011
district,222,Urban,Female,separated,323,2011
district,223,Rural,Female,separated,431,2011
district,223,Urban,Female,separated,43,2011
district,224,Rural,Female,separated,983,2011
district,224,Urban,Female,separated,356,2011
district,225,Rural,Female,separated,1010,2011
district,225,Urban,Female,separated,80,2011
district,226,Rural,Female,separated,369,2011
district,226,Urban,Female,separated,343,2011
district,227,Rural,Female,separated,258,2011
district,227,Urban,Female,separated,44,2011
district,228,Rural,Female,separated,202,2011
district,228,Urban,Female,separated,52,2011
district,229,Rural,Female,separated,920,2011
district,229,Urban,Female,separated,287,2011
district,230,Rural,Female,separated,1220,2011
district,230,Urban,Female,separated,1348,2011
district,231,Rural,Female,separated,571,2011
district,231,Urban,Female,separated,167,2011
district,232,Rural,Female,separated,472,2011
district,232,Urban,Female,separated,103,2011
district,233,Rural,Female,separated,570,2011
district,233,Urban,Female,separated,33,2011
district,234,Rural,Female,separated,1023,2011
district,234,Urban,Female,separated,335,2011
district,235,Rural,Female,separated,862,2011
district,235,Urban,Female,separated,103,2011
district,236,Rural,Female,separated,1589,2011
district,236,Urban,Female,separated,290,2011
district,237,Rural,Female,separated,693,2011
district,237,Urban,Female,separated,105,2011
district,238,Rural,Female,separated,569,2011
district,238,Urban,Female,separated,69,2011
district,239,Rural,Female,separated,342,2011
district,239,Urban,Female,separated,54,2011
district,240,Rural,Female,separated,224,2011
district,240,Urban,Female,separated,8,2011
district,241,Rural,Female,separated,89,2011
district,241,Urban,Female,separated,9,2011
district,242,Rural,Female,separated,570,2011
district,242,Urban,Female,separated,17,2011
district,243,Rural,Female,separated,585,2011
district,243,Urban,Female,separated,90,2011
district,244,Rural,Female,separated,698,2011
district,244,Urban,Female,separated,399,2011
district,245,Rural,Female,separated,126,2011
district,245,Urban,Female,separated,10,2011
district,246,Rural,Female,separated,142,2011
district,246,Urban,Female,separated,39,2011
district,247,Rural,Female,separated,66,2011
district,247,Urban,Female,separated,36,2011
district,248,Rural,Female,separated,257,2011
district,248,Urban,Female,separated,177,2011
district,249,Rural,Female,separated,126,2011
district,249,Urban,Female,separated,15,2011
district,250,Rural,Female,separated,141,2011
district,250,Urban,Female,separated,23,2011
district,251,Rural,Female,separated,189,2011
district,251,Urban,Female,separated,62,2011
district,252,Rural,Female,separated,117,2011
district,252,Urban,Female,separated,28,2011
district,253,Rural,Female,separated,164,2011
district,253,Urban,Female,separated,25,2011
district,254,Rural,Female,separated,149,2011
district,254,Urban,Female,separated,26,2011
district,255,Rural,Female,separated,164,2011
district,255,Urban,Female,separated,29,2011
district,256,Rural,Female,separated,184,2011
district,256,Urban,Female,separated,5,2011
district,257,Rural,Female,separated,28,2011
district,257,Urban,Female,separated,14,2011
district,258,Rural,Female,separated,146,2011
district,258,Urban,Female,separated,29,2011
district,259,Rural,Female,separated,174,2011
district,259,Urban,Female,separated,55,2011
district,260,Rural,Female,separated,61,2011
district,260,Urban,Female,separated,3,2011
district,261,Rural,Female,separated,257,2011
district,261,Urban,Female,separated,76,2011
district,262,Rural,Female,separated,557,2011
district,262,Urban,Female,separated,180,2011
district,263,Rural,Female,separated,137,2011
district,263,Urban,Female,separated,13,2011
district,264,Rural,Female,separated,199,2011
district,264,Urban,Female,separated,57,2011
district,265,Rural,Female,separated,324,2011
district,265,Urban,Female,separated,305,2011
district,266,Rural,Female,separated,670,2011
district,266,Urban,Female,separated,115,2011
district,267,Rural,Female,separated,421,2011
district,267,Urban,Female,separated,134,2011
district,268,Rural,Female,separated,88,2011
district,268,Urban,Female,separated,8,2011
district,269,Rural,Female,separated,68,2011
district,269,Urban,Female,separated,15,2011
district,270,Rural,Female,separated,486,2011
district,270,Urban,Female,separated,476,2011
district,271,Rural,Female,separated,283,2011
district,271,Urban,Female,separated,45,2011
district,272,Rural,Female,separated,488,2011
district,272,Urban,Female,separated,11,2011
district,273,Rural,Female,separated,193,2011
district,273,Urban,Female,separated,7,2011
district,274,Rural,Female,separated,467,2011
district,274,Urban,Female,separated,72,2011
district,275,Rural,Female,separated,196,2011
district,275,Urban,Female,separated,238,2011
district,276,Rural,Female,separated,460,2011
district,276,Urban,Female,separated,201,2011
district,277,Rural,Female,separated,322,2011
district,277,Urban,Female,separated,873,2011
district,278,Rural,Female,separated,509,2011
district,278,Urban,Female,separated,381,2011
district,279,Rural,Female,separated,186,2011
district,279,Urban,Female,separated,42,2011
district,280,Rural,Female,separated,195,2011
district,280,Urban,Female,separated,55,2011
district,281,Rural,Female,separated,378,2011
district,281,Urban,Female,separated,73,2011
district,282,Rural,Female,separated,185,2011
district,282,Urban,Female,separated,340,2011
district,283,Rural,Female,separated,574,2011
district,283,Urban,Female,separated,2299,2011
district,284,Rural,Female,separated,770,2011
district,284,Urban,Female,separated,315,2011
district,285,Rural,Female,separated,234,2011
district,285,Urban,Female,separated,197,2011
district,286,Rural,Female,separated,452,2011
district,286,Urban,Female,separated,497,2011
district,287,Rural,Female,separated,209,2011
district,287,Urban,Female,separated,99,2011
district,288,Rural,Female,separated,68,2011
district,288,Urban,Female,separated,97,2011
district,289,Rural,Female,separated,3054,2011
district,289,Urban,Female,separated,2537,2011
district,290,Rural,Female,separated,2617,2011
district,290,Urban,Female,separated,432,2011
district,291,Rural,Female,separated,841,2011
district,291,Urban,Female,separated,169,2011
district,292,Rural,Female,separated,2132,2011
district,292,Urban,Female,separated,527,2011
district,293,Rural,Female,separated,1752,2011
district,293,Urban,Female,separated,259,2011
district,294,Rural,Female,separated,620,2011
district,294,Urban,Female,separated,93,2011
district,295,Rural,Female,separated,418,2011
district,295,Urban,Female,separated,57,2011
district,296,Rural,Female,separated,3379,2011
district,296,Urban,Female,separated,578,2011
district,297,Rural,Female,separated,1774,2011
district,297,Urban,Female,separated,201,2011
district,298,Rural,Female,separated,6638,2011
district,298,Urban,Female,separated,4278,2011
district,299,Rural,Female,separated,5662,2011
district,299,Urban,Female,separated,494,2011
district,300,Rural,Female,separated,1375,2011
district,300,Urban,Female,separated,74,2011
district,301,Rural,Female,separated,3773,2011
district,301,Urban,Female,separated,574,2011
district,302,Rural,Female,separated,1445,2011
district,302,Urban,Female,separated,277,2011
district,303,Rural,Female,separated,2218,2011
district,303,Urban,Female,separated,225,2011
district,304,Rural,Female,separated,937,2011
district,304,Urban,Female,separated,170,2011
district,305,Rural,Female,separated,3402,2011
district,305,Urban,Female,separated,722,2011
district,306,Rural,Female,separated,2160,2011
district,306,Urban,Female,separated,344,2011
district,307,Rural,Female,separated,1054,2011
district,307,Urban,Female,separated,132,2011
district,308,Rural,Female,separated,451,2011
district,308,Urban,Female,separated,51,2011
district,309,Rural,Female,separated,1121,2011
district,309,Urban,Female,separated,354,2011
district,310,Rural,Female,separated,850,2011
district,310,Urban,Female,separated,315,2011
district,311,Rural,Female,separated,997,2011
district,311,Urban,Female,separated,110,2011
district,312,Rural,Female,separated,747,2011
district,312,Urban,Female,separated,304,2011
district,313,Rural,Female,separated,1057,2011
district,313,Urban,Female,separated,103,2011
district,314,Rural,Female,separated,718,2011
district,314,Urban,Female,separated,120,2011
district,315,Rural,Female,separated,159,2011
district,315,Urban,Female,separated,79,2011
district,316,Rural,Female,separated,2520,2011
district,316,Urban,Female,separated,606,2011
district,317,Rural,Female,separated,2303,2011
district,317,Urban,Female,separated,242,2011
district,318,Rural,Female,separated,1494,2011
district,318,Urban,Female,separated,108,2011
district,319,Rural,Female,separated,1027,2011
district,319,Urban,Female,separated,193,2011
district,320,Rural,Female,separated,804,2011
district,320,Urban,Female,separated,61,2011
district,321,Rural,Female,separated,1421,2011
district,321,Urban,Female,separated,139,2011
district,322,Rural,Female,separated,247,2011
district,322,Urban,Female,separated,1251,2011
district,323,Rural,Female,separated,594,2011
district,323,Urban,Female,separated,67,2011
district,324,Rural,Female,separated,1163,2011
district,324,Urban,Female,separated,9,2011
district,325,Rural,Female,separated,1504,2011
district,325,Urban,Female,separated,106,2011
district,326,Rural,Female,separated,1000,2011
district,326,Urban,Female,separated,82,2011
district,327,Rural,Female,separated,4206,2011
district,327,Urban,Female,separated,2415,2011
district,328,Rural,Female,separated,7347,2011
district,328,Urban,Female,separated,3422,2011
district,329,Rural,Female,separated,6496,2011
district,329,Urban,Female,separated,961,2011
district,330,Rural,Female,separated,4207,2011
district,330,Urban,Female,separated,817,2011
district,331,Rural,Female,separated,3881,2011
district,331,Urban,Female,separated,772,2011
district,332,Rural,Female,separated,5597,2011
district,332,Urban,Female,separated,1169,2011
district,333,Rural,Female,separated,10915,2011
district,333,Urban,Female,separated,3262,2011
district,334,Rural,Female,separated,6824,2011
district,334,Urban,Female,separated,1379,2011
district,335,Rural,Female,separated,11922,2011
district,335,Urban,Female,separated,7316,2011
district,336,Rural,Female,separated,9515,2011
district,336,Urban,Female,separated,6219,2011
district,337,Rural,Female,separated,11990,2011
district,337,Urban,Female,separated,19410,2011
district,338,Rural,Female,separated,8369,2011
district,338,Urban,Female,separated,6573,2011
district,339,Rural,Female,separated,6133,2011
district,339,Urban,Female,separated,784,2011
district,340,Rural,Female,separated,4307,2011
district,340,Urban,Female,separated,709,2011
district,341,Rural,Female,separated,3203,2011
district,341,Urban,Female,separated,6472,2011
district,342,Rural,Female,separated,0,2011
district,342,Urban,Female,separated,11554,2011
district,343,Rural,Female,separated,14368,2011
district,343,Urban,Female,separated,6139,2011
district,344,Rural,Female,separated,12538,2011
district,344,Urban,Female,separated,2229,2011
district,345,Rural,Female,separated,10044,2011
district,345,Urban,Female,separated,1832,2011
district,346,Rural,Female,separated,816,2011
district,346,Urban,Female,separated,72,2011
district,347,Rural,Female,separated,495,2011
district,347,Urban,Female,separated,45,2011
district,348,Rural,Female,separated,279,2011
district,348,Urban,Female,separated,109,2011
district,349,Rural,Female,separated,1611,2011
district,349,Urban,Female,separated,178,2011
district,350,Rural,Female,separated,1331,2011
district,350,Urban,Female,separated,192,2011
district,351,Rural,Female,separated,1424,2011
district,351,Urban,Female,separated,56,2011
district,352,Rural,Female,separated,1300,2011
district,352,Urban,Female,separated,214,2011
district,353,Rural,Female,separated,1682,2011
district,353,Urban,Female,separated,105,2011
district,354,Rural,Female,separated,1924,2011
district,354,Urban,Female,separated,1558,2011
district,355,Rural,Female,separated,1328,2011
district,355,Urban,Female,separated,848,2011
district,356,Rural,Female,separated,1103,2011
district,356,Urban,Female,separated,119,2011
district,357,Rural,Female,separated,2451,2011
district,357,Urban,Female,separated,1821,2011
district,358,Rural,Female,separated,964,2011
district,358,Urban,Female,separated,180,2011
district,359,Rural,Female,separated,462,2011
district,359,Urban,Female,separated,50,2011
district,360,Rural,Female,separated,1093,2011
district,360,Urban,Female,separated,260,2011
district,361,Rural,Female,separated,756,2011
district,361,Urban,Female,separated,404,2011
district,362,Rural,Female,separated,3372,2011
district,362,Urban,Female,separated,150,2011
district,363,Rural,Female,separated,2420,2011
district,363,Urban,Female,separated,113,2011
district,364,Rural,Female,separated,3674,2011
district,364,Urban,Female,separated,1302,2011
district,365,Rural,Female,separated,760,2011
district,365,Urban,Female,separated,74,2011
district,366,Rural,Female,separated,1942,2011
district,366,Urban,Female,separated,101,2011
district,367,Rural,Female,separated,772,2011
district,367,Urban,Female,separated,52,2011
district,368,Rural,Female,separated,1283,2011
district,368,Urban,Female,separated,303,2011
district,369,Rural,Female,separated,1346,2011
district,369,Urban,Female,separated,314,2011
district,370,Rural,Female,separated,4184,2011
district,370,Urban,Female,separated,485,2011
district,371,Rural,Female,separated,1139,2011
district,371,Urban,Female,separated,553,2011
district,372,Rural,Female,separated,2409,2011
district,372,Urban,Female,separated,880,2011
district,373,Rural,Female,separated,569,2011
district,373,Urban,Female,separated,65,2011
district,374,Rural,Female,separated,2658,2011
district,374,Urban,Female,separated,1206,2011
district,375,Rural,Female,separated,2922,2011
district,375,Urban,Female,separated,526,2011
district,376,Rural,Female,separated,8409,2011
district,376,Urban,Female,separated,567,2011
district,377,Rural,Female,separated,7611,2011
district,377,Urban,Female,separated,897,2011
district,378,Rural,Female,separated,2858,2011
district,378,Urban,Female,separated,499,2011
district,379,Rural,Female,separated,2672,2011
district,379,Urban,Female,separated,186,2011
district,380,Rural,Female,separated,2070,2011
district,380,Urban,Female,separated,267,2011
district,381,Rural,Female,separated,4419,2011
district,381,Urban,Female,separated,1347,2011
district,382,Rural,Female,separated,3379,2011
district,382,Urban,Female,separated,286,2011
district,383,Rural,Female,separated,1832,2011
district,383,Urban,Female,separated,241,2011
district,384,Rural,Female,separated,1552,2011
district,384,Urban,Female,separated,323,2011
district,385,Rural,Female,separated,1376,2011
district,385,Urban,Female,separated,226,2011
district,386,Rural,Female,separated,2180,2011
district,386,Urban,Female,separated,1927,2011
district,387,Rural,Female,separated,2645,2011
district,387,Urban,Female,separated,659,2011
district,388,Rural,Female,separated,5589,2011
district,388,Urban,Female,separated,1907,2011
district,389,Rural,Female,separated,1067,2011
district,389,Urban,Female,separated,217,2011
district,390,Rural,Female,separated,2310,2011
district,390,Urban,Female,separated,289,2011
district,391,Rural,Female,separated,1172,2011
district,391,Urban,Female,separated,79,2011
district,392,Rural,Female,separated,1382,2011
district,392,Urban,Female,separated,205,2011
district,393,Rural,Female,separated,3303,2011
district,393,Urban,Female,separated,592,2011
district,394,Rural,Female,separated,984,2011
district,394,Urban,Female,separated,124,2011
district,395,Rural,Female,separated,3158,2011
district,395,Urban,Female,separated,270,2011
district,396,Rural,Female,separated,2603,2011
district,396,Urban,Female,separated,378,2011
district,397,Rural,Female,separated,3840,2011
district,397,Urban,Female,separated,343,2011
district,398,Rural,Female,separated,3975,2011
district,398,Urban,Female,separated,792,2011
district,399,Rural,Female,separated,1489,2011
district,399,Urban,Female,separated,188,2011
district,400,Rural,Female,separated,2168,2011
district,400,Urban,Female,separated,877,2011
district,401,Rural,Female,separated,8949,2011
district,401,Urban,Female,separated,817,2011
district,402,Rural,Female,separated,2103,2011
district,402,Urban,Female,separated,241,2011
district,403,Rural,Female,separated,3935,2011
district,403,Urban,Female,separated,894,2011
district,404,Rural,Female,separated,2177,2011
district,404,Urban,Female,separated,1317,2011
district,405,Rural,Female,separated,4666,2011
district,405,Urban,Female,separated,942,2011
district,406,Rural,Female,separated,9063,2011
district,406,Urban,Female,separated,3001,2011
district,407,Rural,Female,separated,4219,2011
district,407,Urban,Female,separated,595,2011
district,408,Rural,Female,separated,5526,2011
district,408,Urban,Female,separated,1660,2011
district,409,Rural,Female,separated,11033,2011
district,409,Urban,Female,separated,5774,2011
district,410,Rural,Female,separated,8939,2011
district,410,Urban,Female,separated,5194,2011
district,411,Rural,Female,separated,2717,2011
district,411,Urban,Female,separated,576,2011
district,412,Rural,Female,separated,2648,2011
district,412,Urban,Female,separated,762,2011
district,413,Rural,Female,separated,2072,2011
district,413,Urban,Female,separated,329,2011
district,414,Rural,Female,separated,5813,2011
district,414,Urban,Female,separated,994,2011
district,415,Rural,Female,separated,284,2011
district,415,Urban,Female,separated,120,2011
district,416,Rural,Female,separated,674,2011
district,416,Urban,Female,separated,370,2011
district,417,Rural,Female,separated,227,2011
district,417,Urban,Female,separated,65,2011
district,418,Rural,Female,separated,503,2011
district,418,Urban,Female,separated,200,2011
district,419,Rural,Female,separated,471,2011
district,419,Urban,Female,separated,262,2011
district,420,Rural,Female,separated,417,2011
district,420,Urban,Female,separated,239,2011
district,421,Rural,Female,separated,332,2011
district,421,Urban,Female,separated,1109,2011
district,422,Rural,Female,separated,289,2011
district,422,Urban,Female,separated,209,2011
district,423,Rural,Female,separated,819,2011
district,423,Urban,Female,separated,273,2011
district,424,Rural,Female,separated,692,2011
district,424,Urban,Female,separated,260,2011
district,425,Rural,Female,separated,895,2011
district,425,Urban,Female,separated,461,2011
district,426,Rural,Female,separated,760,2011
district,426,Urban,Female,separated,156,2011
district,427,Rural,Female,separated,2230,2011
district,427,Urban,Female,separated,1118,2011
district,428,Rural,Female,separated,1491,2011
district,428,Urban,Female,separated,473,2011
district,429,Rural,Female,separated,1912,2011
district,429,Urban,Female,separated,636,2011
district,430,Rural,Female,separated,1781,2011
district,430,Urban,Female,separated,479,2011
district,431,Rural,Female,separated,956,2011
district,431,Urban,Female,separated,369,2011
district,432,Rural,Female,separated,1561,2011
district,432,Urban,Female,separated,555,2011
district,433,Rural,Female,separated,2540,2011
district,433,Urban,Female,separated,692,2011
district,434,Rural,Female,separated,2165,2011
district,434,Urban,Female,separated,1043,2011
district,435,Rural,Female,separated,2823,2011
district,435,Urban,Female,separated,1818,2011
district,436,Rural,Female,separated,2757,2011
district,436,Urban,Female,separated,715,2011
district,437,Rural,Female,separated,2202,2011
district,437,Urban,Female,separated,998,2011
district,438,Rural,Female,separated,2656,2011
district,438,Urban,Female,separated,694,2011
district,439,Rural,Female,separated,1886,2011
district,439,Urban,Female,separated,4048,2011
district,440,Rural,Female,separated,2705,2011
district,440,Urban,Female,separated,745,2011
district,441,Rural,Female,separated,1382,2011
district,441,Urban,Female,separated,495,2011
district,442,Rural,Female,separated,3295,2011
district,442,Urban,Female,separated,692,2011
district,443,Rural,Female,separated,1165,2011
district,443,Urban,Female,separated,555,2011
district,444,Rural,Female,separated,606,2011
district,444,Urban,Female,separated,2674,2011
district,445,Rural,Female,separated,1825,2011
district,445,Urban,Female,separated,386,2011
district,446,Rural,Female,separated,1730,2011
district,446,Urban,Female,separated,582,2011
district,447,Rural,Female,separated,3870,2011
district,447,Urban,Female,separated,991,2011
district,448,Rural,Female,separated,742,2011
district,448,Urban,Female,separated,283,2011
district,449,Rural,Female,separated,1787,2011
district,449,Urban,Female,separated,892,2011
district,450,Rural,Female,separated,1464,2011
district,450,Urban,Female,separated,572,2011
district,451,Rural,Female,separated,2618,2011
district,451,Urban,Female,separated,2853,2011
district,452,Rural,Female,separated,2392,2011
district,452,Urban,Female,separated,579,2011
district,453,Rural,Female,separated,3400,2011
district,453,Urban,Female,separated,116,2011
district,454,Rural,Female,separated,4791,2011
district,454,Urban,Female,separated,623,2011
district,455,Rural,Female,separated,5224,2011
district,455,Urban,Female,separated,2253,2011
district,456,Rural,Female,separated,4419,2011
district,456,Urban,Female,separated,719,2011
district,457,Rural,Female,separated,4530,2011
district,457,Urban,Female,separated,949,2011
district,458,Rural,Female,separated,640,2011
district,458,Urban,Female,separated,391,2011
district,459,Rural,Female,separated,455,2011
district,459,Urban,Female,separated,180,2011
district,460,Rural,Female,separated,2396,2011
district,460,Urban,Female,separated,636,2011
district,461,Rural,Female,separated,2946,2011
district,461,Urban,Female,separated,692,2011
district,462,Rural,Female,separated,1484,2011
district,462,Urban,Female,separated,130,2011
district,463,Rural,Female,separated,1246,2011
district,463,Urban,Female,separated,278,2011
district,464,Rural,Female,separated,603,2011
district,464,Urban,Female,separated,196,2011
district,465,Rural,Female,separated,301,2011
district,465,Urban,Female,separated,104,2011
district,466,Rural,Female,separated,2148,2011
district,466,Urban,Female,separated,623,2011
district,467,Rural,Female,separated,1022,2011
district,467,Urban,Female,separated,572,2011
district,468,Rural,Female,separated,1689,2011
district,468,Urban,Female,separated,987,2011
district,469,Rural,Female,separated,2018,2011
district,469,Urban,Female,separated,520,2011
district,470,Rural,Female,separated,1224,2011
district,470,Urban,Female,separated,442,2011
district,471,Rural,Female,separated,1855,2011
district,471,Urban,Female,separated,646,2011
district,472,Rural,Female,separated,2081,2011
district,472,Urban,Female,separated,565,2011
district,473,Rural,Female,separated,976,2011
district,473,Urban,Female,separated,719,2011
district,474,Rural,Female,separated,1210,2011
district,474,Urban,Female,separated,7443,2011
district,475,Rural,Female,separated,1014,2011
district,475,Urban,Female,separated,684,2011
district,476,Rural,Female,separated,1348,2011
district,476,Urban,Female,separated,2285,2011
district,477,Rural,Female,separated,1092,2011
