geo_level,geo_code,area,sex,education,total,geo_version
district,207,Rural,Female,Literate Without Level,50044,2011
district,207,Urban,Female,Literate Without Level,2601,2011
district,208,Rural,Female,Literate Without Level,30279,2011
district,208,Urban,Female,Literate Without Level,1149,2011
district,209,Rural,Female,Literate Without Level,36011,2011
district,209,Urban,Female,Literate Without Level,3525,2011
district,210,Rural,Female,Literate Without Level,20953,2011
district,210,Urban,Female,Literate Without Level,2898,2011
district,211,Rural,Female,Literate Without Level,40189,2011
district,211,Urban,Female,Literate Without Level,4919,2011
district,212,Rural,Female,Literate Without Level,34782,2011
district,212,Urban,Female,Literate Without Level,3298,2011
district,213,Rural,Female,Literate Without Level,22652,2011
district,213,Urban,Female,Literate Without Level,825,2011
district,214,Rural,Female,Literate Without Level,15684,2011
district,214,Urban,Female,Literate Without Level,1610,2011
district,215,Rural,Female,Literate Without Level,40674,2011
district,215,Urban,Female,Literate Without Level,5547,2011
district,216,Rural,Female,Literate Without Level,57269,2011
district,216,Urban,Female,Literate Without Level,7145,2011
district,217,Rural,Female,Literate Without Level,33131,2011
district,217,Urban,Female,Literate Without Level,1778,2011
district,218,Rural,Female,Literate Without Level,33599,2011
district,218,Urban,Female,Literate Without Level,1750,2011
district,219,Rural,Female,Literate Without Level,26612,2011
district,219,Urban,Female,Literate Without Level,3972,2011
district,220,Rural,Female,Literate Without Level,37548,2011
district,220,Urban,Female,Literate Without Level,2277,2011
district,221,Rural,Female,Literate Without Level,29014,2011
district,221,Urban,Female,Literate Without Level,1895,2011
district,222,Rural,Female,Literate Without Level,27129,2011
district,222,Urban,Female,Literate Without Level,6618,2011
district,223,Rural,Female,Literate Without Level,26609,2011
district,223,Urban,Female,Literate Without Level,1002,2011
district,224,Rural,Female,Literate Without Level,25599,2011
district,224,Urban,Female,Literate Without Level,7941,2011
district,225,Rural,Female,Literate Without Level,19586,2011
district,225,Urban,Female,Literate Without Level,499,2011
district,226,Rural,Female,Literate Without Level,15783,2011
district,226,Urban,Female,Literate Without Level,7783,2011
district,227,Rural,Female,Literate Without Level,14549,2011
district,227,Urban,Female,Literate Without Level,2655,2011
district,228,Rural,Female,Literate Without Level,11363,2011
district,228,Urban,Female,Literate Without Level,1601,2011
district,229,Rural,Female,Literate Without Level,24070,2011
district,229,Urban,Female,Literate Without Level,7096,2011
district,230,Rural,Female,Literate Without Level,36256,2011
district,230,Urban,Female,Literate Without Level,36208,2011
district,231,Rural,Female,Literate Without Level,25618,2011
district,231,Urban,Female,Literate Without Level,3598,2011
district,232,Rural,Female,Literate Without Level,14225,2011
district,232,Urban,Female,Literate Without Level,2659,2011
district,233,Rural,Female,Literate Without Level,37573,2011
district,233,Urban,Female,Literate Without Level,1381,2011
district,234,Rural,Female,Literate Without Level,23536,2011
district,234,Urban,Female,Literate Without Level,3659,2011
district,235,Rural,Female,Literate Without Level,30262,2011
district,235,Urban,Female,Literate Without Level,2950,2011
district,236,Rural,Female,Literate Without Level,60230,2011
district,236,Urban,Female,Literate Without Level,16564,2011
district,237,Rural,Female,Literate Without Level,31994,2011
district,237,Urban,Female,Literate Without Level,3148,2011
district,238,Rural,Female,Literate Without Level,26510,2011
district,238,Urban,Female,Literate Without Level,2153,2011
district,239,Rural,Female,Literate Without Level,15817,2011
district,239,Urban,Female,Literate Without Level,2735,2011
district,240,Rural,Female,Literate Without Level,7084,2011
district,240,Urban,Female,Literate Without Level,910,2011
district,241,Rural,Female,Literate Without Level,460,2011
district,241,Urban,Female,Literate Without Level,49,2011
district,242,Rural,Female,Literate Without Level,1309,2011
district,242,Urban,Female,Literate Without Level,37,2011
district,243,Rural,Female,Literate Without Level,1625,2011
district,243,Urban,Female,Literate Without Level,263,2011
district,244,Rural,Female,Literate Without Level,2158,2011
district,244,Urban,Female,Literate Without Level,1569,2011
district,245,Rural,Female,Literate Without Level,401,2011
district,245,Urban,Female,Literate Without Level,24,2011
district,246,Rural,Female,Literate Without Level,225,2011
district,246,Urban,Female,Literate Without Level,62,2011
district,247,Rural,Female,Literate Without Level,202,2011
district,247,Urban,Female,Literate Without Level,56,2011
district,248,Rural,Female,Literate Without Level,753,2011
district,248,Urban,Female,Literate Without Level,936,2011
district,249,Rural,Female,Literate Without Level,802,2011
district,249,Urban,Female,Literate Without Level,117,2011
district,250,Rural,Female,Literate Without Level,388,2011
district,250,Urban,Female,Literate Without Level,136,2011
district,251,Rural,Female,Literate Without Level,673,2011
district,251,Urban,Female,Literate Without Level,107,2011
district,252,Rural,Female,Literate Without Level,211,2011
district,252,Urban,Female,Literate Without Level,48,2011
district,253,Rural,Female,Literate Without Level,761,2011
district,253,Urban,Female,Literate Without Level,76,2011
district,254,Rural,Female,Literate Without Level,348,2011
district,254,Urban,Female,Literate Without Level,202,2011
district,255,Rural,Female,Literate Without Level,487,2011
district,255,Urban,Female,Literate Without Level,73,2011
district,256,Rural,Female,Literate Without Level,654,2011
district,256,Urban,Female,Literate Without Level,42,2011
district,257,Rural,Female,Literate Without Level,33,2011
district,257,Urban,Female,Literate Without Level,61,2011
district,258,Rural,Female,Literate Without Level,273,2011
district,258,Urban,Female,Literate Without Level,46,2011
district,259,Rural,Female,Literate Without Level,610,2011
district,259,Urban,Female,Literate Without Level,238,2011
district,260,Rural,Female,Literate Without Level,75,2011
district,260,Urban,Female,Literate Without Level,2,2011
district,261,Rural,Female,Literate Without Level,3865,2011
district,261,Urban,Female,Literate Without Level,559,2011
district,262,Rural,Female,Literate Without Level,3236,2011
district,262,Urban,Female,Literate Without Level,852,2011
district,263,Rural,Female,Literate Without Level,2054,2011
district,263,Urban,Female,Literate Without Level,393,2011
district,264,Rural,Female,Literate Without Level,1862,2011
district,264,Urban,Female,Literate Without Level,638,2011
district,265,Rural,Female,Literate Without Level,2616,2011
district,265,Urban,Female,Literate Without Level,2803,2011
district,266,Rural,Female,Literate Without Level,2574,2011
district,266,Urban,Female,Literate Without Level,395,2011
district,267,Rural,Female,Literate Without Level,2690,2011
district,267,Urban,Female,Literate Without Level,635,2011
district,268,Rural,Female,Literate Without Level,670,2011
district,268,Urban,Female,Literate Without Level,63,2011
district,269,Rural,Female,Literate Without Level,1069,2011
district,269,Urban,Female,Literate Without Level,310,2011
district,270,Rural,Female,Literate Without Level,3197,2011
district,270,Urban,Female,Literate Without Level,2770,2011
district,271,Rural,Female,Literate Without Level,1039,2011
district,271,Urban,Female,Literate Without Level,215,2011
district,272,Rural,Female,Literate Without Level,5342,2011
district,272,Urban,Female,Literate Without Level,61,2011
district,273,Rural,Female,Literate Without Level,2222,2011
district,273,Urban,Female,Literate Without Level,414,2011
district,274,Rural,Female,Literate Without Level,8267,2011
district,274,Urban,Female,Literate Without Level,529,2011
district,275,Rural,Female,Literate Without Level,1579,2011
district,275,Urban,Female,Literate Without Level,1264,2011
district,276,Rural,Female,Literate Without Level,3406,2011
district,276,Urban,Female,Literate Without Level,1810,2011
district,277,Rural,Female,Literate Without Level,2263,2011
district,277,Urban,Female,Literate Without Level,5136,2011
district,278,Rural,Female,Literate Without Level,2296,2011
district,278,Urban,Female,Literate Without Level,2385,2011
district,279,Rural,Female,Literate Without Level,1984,2011
district,279,Urban,Female,Literate Without Level,290,2011
district,280,Rural,Female,Literate Without Level,1517,2011
district,280,Urban,Female,Literate Without Level,193,2011
district,281,Rural,Female,Literate Without Level,373,2011
district,281,Urban,Female,Literate Without Level,93,2011
district,282,Rural,Female,Literate Without Level,298,2011
district,282,Urban,Female,Literate Without Level,299,2011
district,283,Rural,Female,Literate Without Level,669,2011
district,283,Urban,Female,Literate Without Level,1808,2011
district,284,Rural,Female,Literate Without Level,704,2011
district,284,Urban,Female,Literate Without Level,318,2011
district,285,Rural,Female,Literate Without Level,165,2011
district,285,Urban,Female,Literate Without Level,290,2011
district,286,Rural,Female,Literate Without Level,663,2011
district,286,Urban,Female,Literate Without Level,460,2011
district,287,Rural,Female,Literate Without Level,590,2011
district,287,Urban,Female,Literate Without Level,112,2011
district,288,Rural,Female,Literate Without Level,231,2011
district,288,Urban,Female,Literate Without Level,108,2011
district,289,Rural,Female,Literate Without Level,20926,2011
district,289,Urban,Female,Literate Without Level,13809,2011
district,290,Rural,Female,Literate Without Level,12406,2011
district,290,Urban,Female,Literate Without Level,3331,2011
district,291,Rural,Female,Literate Without Level,15704,2011
district,291,Urban,Female,Literate Without Level,1163,2011
district,292,Rural,Female,Literate Without Level,15483,2011
district,292,Urban,Female,Literate Without Level,2968,2011
district,293,Rural,Female,Literate Without Level,8875,2011
district,293,Urban,Female,Literate Without Level,1393,2011
district,294,Rural,Female,Literate Without Level,3456,2011
district,294,Urban,Female,Literate Without Level,732,2011
district,295,Rural,Female,Literate Without Level,1121,2011
district,295,Urban,Female,Literate Without Level,93,2011
district,296,Rural,Female,Literate Without Level,6170,2011
district,296,Urban,Female,Literate Without Level,381,2011
district,297,Rural,Female,Literate Without Level,2732,2011
district,297,Urban,Female,Literate Without Level,164,2011
district,298,Rural,Female,Literate Without Level,3142,2011
district,298,Urban,Female,Literate Without Level,3765,2011
district,299,Rural,Female,Literate Without Level,5223,2011
district,299,Urban,Female,Literate Without Level,111,2011
district,300,Rural,Female,Literate Without Level,15097,2011
district,300,Urban,Female,Literate Without Level,474,2011
district,301,Rural,Female,Literate Without Level,14300,2011
district,301,Urban,Female,Literate Without Level,2449,2011
district,302,Rural,Female,Literate Without Level,9644,2011
district,302,Urban,Female,Literate Without Level,2156,2011
district,303,Rural,Female,Literate Without Level,11831,2011
district,303,Urban,Female,Literate Without Level,1783,2011
district,304,Rural,Female,Literate Without Level,10093,2011
district,304,Urban,Female,Literate Without Level,851,2011
district,305,Rural,Female,Literate Without Level,29746,2011
district,305,Urban,Female,Literate Without Level,4683,2011
district,306,Rural,Female,Literate Without Level,24300,2011
district,306,Urban,Female,Literate Without Level,2662,2011
district,307,Rural,Female,Literate Without Level,11237,2011
district,307,Urban,Female,Literate Without Level,1996,2011
district,308,Rural,Female,Literate Without Level,6124,2011
district,308,Urban,Female,Literate Without Level,503,2011
district,309,Rural,Female,Literate Without Level,8445,2011
district,309,Urban,Female,Literate Without Level,2983,2011
district,310,Rural,Female,Literate Without Level,12602,2011
district,310,Urban,Female,Literate Without Level,2931,2011
district,311,Rural,Female,Literate Without Level,16160,2011
district,311,Urban,Female,Literate Without Level,1524,2011
district,312,Rural,Female,Literate Without Level,21053,2011
district,312,Urban,Female,Literate Without Level,3118,2011
district,313,Rural,Female,Literate Without Level,15693,2011
district,313,Urban,Female,Literate Without Level,2110,2011
district,314,Rural,Female,Literate Without Level,8149,2011
district,314,Urban,Female,Literate Without Level,1627,2011
district,315,Rural,Female,Literate Without Level,1229,2011
district,315,Urban,Female,Literate Without Level,520,2011
district,316,Rural,Female,Literate Without Level,32407,2011
district,316,Urban,Female,Literate Without Level,5726,2011
district,317,Rural,Female,Literate Without Level,20832,2011
district,317,Urban,Female,Literate Without Level,3426,2011
district,318,Rural,Female,Literate Without Level,7098,2011
district,318,Urban,Female,Literate Without Level,881,2011
district,319,Rural,Female,Literate Without Level,6337,2011
district,319,Urban,Female,Literate Without Level,1335,2011
district,320,Rural,Female,Literate Without Level,5408,2011
district,320,Urban,Female,Literate Without Level,324,2011
district,321,Rural,Female,Literate Without Level,19216,2011
district,321,Urban,Female,Literate Without Level,2282,2011
district,322,Rural,Female,Literate Without Level,3132,2011
district,322,Urban,Female,Literate Without Level,15570,2011
district,323,Rural,Female,Literate Without Level,8656,2011
district,323,Urban,Female,Literate Without Level,876,2011
district,324,Rural,Female,Literate Without Level,12589,2011
district,324,Urban,Female,Literate Without Level,121,2011
district,325,Rural,Female,Literate Without Level,8677,2011
district,325,Urban,Female,Literate Without Level,687,2011
district,326,Rural,Female,Literate Without Level,8772,2011
district,326,Urban,Female,Literate Without Level,624,2011
district,327,Rural,Female,Literate Without Level,8153,2011
district,327,Urban,Female,Literate Without Level,7761,2011
district,328,Rural,Female,Literate Without Level,18201,2011
district,328,Urban,Female,Literate Without Level,7679,2011
district,329,Rural,Female,Literate Without Level,16412,2011
district,329,Urban,Female,Literate Without Level,2597,2011
district,330,Rural,Female,Literate Without Level,17828,2011
district,330,Urban,Female,Literate Without Level,3320,2011
district,331,Rural,Female,Literate Without Level,15188,2011
district,331,Urban,Female,Literate Without Level,3210,2011
district,332,Rural,Female,Literate Without Level,18378,2011
district,332,Urban,Female,Literate Without Level,3436,2011
district,333,Rural,Female,Literate Without Level,44255,2011
district,333,Urban,Female,Literate Without Level,7961,2011
district,334,Rural,Female,Literate Without Level,32858,2011
district,334,Urban,Female,Literate Without Level,3978,2011
district,335,Rural,Female,Literate Without Level,38863,2011
district,335,Urban,Female,Literate Without Level,38003,2011
district,336,Rural,Female,Literate Without Level,25541,2011
district,336,Urban,Female,Literate Without Level,14883,2011
district,337,Rural,Female,Literate Without Level,43515,2011
district,337,Urban,Female,Literate Without Level,74336,2011
district,338,Rural,Female,Literate Without Level,35542,2011
district,338,Urban,Female,Literate Without Level,24218,2011
district,339,Rural,Female,Literate Without Level,33992,2011
district,339,Urban,Female,Literate Without Level,4599,2011
district,340,Rural,Female,Literate Without Level,16493,2011
district,340,Urban,Female,Literate Without Level,3776,2011
district,341,Rural,Female,Literate Without Level,27550,2011
district,341,Urban,Female,Literate Without Level,48676,2011
district,342,Rural,Female,Literate Without Level,0,2011
district,342,Urban,Female,Literate Without Level,79200,2011
district,343,Rural,Female,Literate Without Level,64030,2011
district,343,Urban,Female,Literate Without Level,27911,2011
district,344,Rural,Female,Literate Without Level,56235,2011
district,344,Urban,Female,Literate Without Level,9788,2011
district,345,Rural,Female,Literate Without Level,32114,2011
district,345,Urban,Female,Literate Without Level,4313,2011
district,346,Rural,Female,Literate Without Level,13707,2011
district,346,Urban,Female,Literate Without Level,1736,2011
district,347,Rural,Female,Literate Without Level,13284,2011
district,347,Urban,Female,Literate Without Level,1439,2011
district,348,Rural,Female,Literate Without Level,7283,2011
district,348,Urban,Female,Literate Without Level,4595,2011
district,349,Rural,Female,Literate Without Level,11358,2011
district,349,Urban,Female,Literate Without Level,864,2011
district,350,Rural,Female,Literate Without Level,7821,2011
district,350,Urban,Female,Literate Without Level,1611,2011
district,351,Rural,Female,Literate Without Level,7129,2011
district,351,Urban,Female,Literate Without Level,287,2011
district,352,Rural,Female,Literate Without Level,5311,2011
district,352,Urban,Female,Literate Without Level,1257,2011
district,353,Rural,Female,Literate Without Level,3812,2011
district,353,Urban,Female,Literate Without Level,283,2011
district,354,Rural,Female,Literate Without Level,11106,2011
district,354,Urban,Female,Literate Without Level,16369,2011
district,355,Rural,Female,Literate Without Level,6141,2011
district,355,Urban,Female,Literate Without Level,7121,2011
district,356,Rural,Female,Literate Without Level,3309,2011
district,356,Urban,Female,Literate Without Level,427,2011
district,357,Rural,Female,Literate Without Level,11682,2011
district,357,Urban,Female,Literate Without Level,8383,2011
district,358,Rural,Female,Literate Without Level,10646,2011
district,358,Urban,Female,Literate Without Level,1523,2011
district,359,Rural,Female,Literate Without Level,3234,2011
district,359,Urban,Female,Literate Without Level,322,2011
district,360,Rural,Female,Literate Without Level,24364,2011
district,360,Urban,Female,Literate Without Level,4016,2011
district,361,Rural,Female,Literate Without Level,3194,2011
district,361,Urban,Female,Literate Without Level,4492,2011
district,362,Rural,Female,Literate Without Level,11405,2011
district,362,Urban,Female,Literate Without Level,587,2011
district,363,Rural,Female,Literate Without Level,20762,2011
district,363,Urban,Female,Literate Without Level,1824,2011
district,364,Rural,Female,Literate Without Level,16114,2011
district,364,Urban,Female,Literate Without Level,12949,2011
district,365,Rural,Female,Literate Without Level,9736,2011
district,365,Urban,Female,Literate Without Level,996,2011
district,366,Rural,Female,Literate Without Level,5246,2011
district,366,Urban,Female,Literate Without Level,406,2011
district,367,Rural,Female,Literate Without Level,22293,2011
district,367,Urban,Female,Literate Without Level,1164,2011
district,368,Rural,Female,Literate Without Level,13012,2011
district,368,Urban,Female,Literate Without Level,4394,2011
district,369,Rural,Female,Literate Without Level,6062,2011
district,369,Urban,Female,Literate Without Level,1902,2011
district,370,Rural,Female,Literate Without Level,11453,2011
district,370,Urban,Female,Literate Without Level,2155,2011
district,371,Rural,Female,Literate Without Level,4508,2011
district,371,Urban,Female,Literate Without Level,4024,2011
district,372,Rural,Female,Literate Without Level,6412,2011
district,372,Urban,Female,Literate Without Level,3473,2011
district,373,Rural,Female,Literate Without Level,1560,2011
district,373,Urban,Female,Literate Without Level,157,2011
district,374,Rural,Female,Literate Without Level,12468,2011
district,374,Urban,Female,Literate Without Level,7180,2011
district,375,Rural,Female,Literate Without Level,11222,2011
district,375,Urban,Female,Literate Without Level,2512,2011
district,376,Rural,Female,Literate Without Level,24697,2011
district,376,Urban,Female,Literate Without Level,2932,2011
district,377,Rural,Female,Literate Without Level,22394,2011
district,377,Urban,Female,Literate Without Level,4180,2011
district,378,Rural,Female,Literate Without Level,9356,2011
district,378,Urban,Female,Literate Without Level,1472,2011
district,379,Rural,Female,Literate Without Level,17606,2011
district,379,Urban,Female,Literate Without Level,1341,2011
district,380,Rural,Female,Literate Without Level,9840,2011
district,380,Urban,Female,Literate Without Level,1023,2011
district,381,Rural,Female,Literate Without Level,25316,2011
district,381,Urban,Female,Literate Without Level,12457,2011
district,382,Rural,Female,Literate Without Level,14519,2011
district,382,Urban,Female,Literate Without Level,1236,2011
district,383,Rural,Female,Literate Without Level,8950,2011
district,383,Urban,Female,Literate Without Level,742,2011
district,384,Rural,Female,Literate Without Level,10206,2011
district,384,Urban,Female,Literate Without Level,1439,2011
district,385,Rural,Female,Literate Without Level,8030,2011
district,385,Urban,Female,Literate Without Level,923,2011
district,386,Rural,Female,Literate Without Level,10757,2011
district,386,Urban,Female,Literate Without Level,11547,2011
district,387,Rural,Female,Literate Without Level,15212,2011
district,387,Urban,Female,Literate Without Level,2339,2011
district,388,Rural,Female,Literate Without Level,22191,2011
district,388,Urban,Female,Literate Without Level,6777,2011
district,389,Rural,Female,Literate Without Level,4036,2011
district,389,Urban,Female,Literate Without Level,538,2011
district,390,Rural,Female,Literate Without Level,3838,2011
district,390,Urban,Female,Literate Without Level,685,2011
district,391,Rural,Female,Literate Without Level,3320,2011
district,391,Urban,Female,Literate Without Level,156,2011
district,392,Rural,Female,Literate Without Level,4053,2011
district,392,Urban,Female,Literate Without Level,460,2011
district,393,Rural,Female,Literate Without Level,12776,2011
district,393,Urban,Female,Literate Without Level,2163,2011
district,394,Rural,Female,Literate Without Level,4405,2011
district,394,Urban,Female,Literate Without Level,283,2011
district,395,Rural,Female,Literate Without Level,11655,2011
district,395,Urban,Female,Literate Without Level,1120,2011
district,396,Rural,Female,Literate Without Level,7162,2011
district,396,Urban,Female,Literate Without Level,1457,2011
district,397,Rural,Female,Literate Without Level,7196,2011
district,397,Urban,Female,Literate Without Level,924,2011
district,398,Rural,Female,Literate Without Level,8239,2011
district,398,Urban,Female,Literate Without Level,1692,2011
district,399,Rural,Female,Literate Without Level,3016,2011
district,399,Urban,Female,Literate Without Level,228,2011
district,400,Rural,Female,Literate Without Level,4133,2011
district,400,Urban,Female,Literate Without Level,1287,2011
district,401,Rural,Female,Literate Without Level,11438,2011
district,401,Urban,Female,Literate Without Level,1312,2011
district,402,Rural,Female,Literate Without Level,6891,2011
district,402,Urban,Female,Literate Without Level,387,2011
district,403,Rural,Female,Literate Without Level,13227,2011
district,403,Urban,Female,Literate Without Level,3324,2011
district,404,Rural,Female,Literate Without Level,3814,2011
district,404,Urban,Female,Literate Without Level,3244,2011
district,405,Rural,Female,Literate Without Level,7479,2011
district,405,Urban,Female,Literate Without Level,1618,2011
district,406,Rural,Female,Literate Without Level,8202,2011
district,406,Urban,Female,Literate Without Level,5052,2011
district,407,Rural,Female,Literate Without Level,2779,2011
district,407,Urban,Female,Literate Without Level,343,2011
district,408,Rural,Female,Literate Without Level,9310,2011
district,408,Urban,Female,Literate Without Level,2168,2011
district,409,Rural,Female,Literate Without Level,17803,2011
district,409,Urban,Female,Literate Without Level,8834,2011
district,410,Rural,Female,Literate Without Level,11525,2011
district,410,Urban,Female,Literate Without Level,10240,2011
district,411,Rural,Female,Literate Without Level,7009,2011
district,411,Urban,Female,Literate Without Level,1370,2011
district,412,Rural,Female,Literate Without Level,5282,2011
district,412,Urban,Female,Literate Without Level,1297,2011
district,413,Rural,Female,Literate Without Level,8891,2011
district,413,Urban,Female,Literate Without Level,1331,2011
district,414,Rural,Female,Literate Without Level,6349,2011
district,414,Urban,Female,Literate Without Level,2033,2011
district,415,Rural,Female,Literate Without Level,742,2011
district,415,Urban,Female,Literate Without Level,258,2011
district,416,Rural,Female,Literate Without Level,1947,2011
district,416,Urban,Female,Literate Without Level,905,2011
district,417,Rural,Female,Literate Without Level,1119,2011
district,417,Urban,Female,Literate Without Level,220,2011
district,418,Rural,Female,Literate Without Level,3888,2011
district,418,Urban,Female,Literate Without Level,1835,2011
district,419,Rural,Female,Literate Without Level,10471,2011
district,419,Urban,Female,Literate Without Level,4047,2011
district,420,Rural,Female,Literate Without Level,9993,2011
district,420,Urban,Female,Literate Without Level,3771,2011
district,421,Rural,Female,Literate Without Level,6235,2011
district,421,Urban,Female,Literate Without Level,11356,2011
district,422,Rural,Female,Literate Without Level,4267,2011
district,422,Urban,Female,Literate Without Level,1810,2011
district,423,Rural,Female,Literate Without Level,9687,2011
district,423,Urban,Female,Literate Without Level,2819,2011
district,424,Rural,Female,Literate Without Level,7341,2011
district,424,Urban,Female,Literate Without Level,1392,2011
district,425,Rural,Female,Literate Without Level,7194,2011
district,425,Urban,Female,Literate Without Level,3259,2011
district,426,Rural,Female,Literate Without Level,5623,2011
district,426,Urban,Female,Literate Without Level,936,2011
district,427,Rural,Female,Literate Without Level,8306,2011
district,427,Urban,Female,Literate Without Level,6977,2011
district,428,Rural,Female,Literate Without Level,5176,2011
district,428,Urban,Female,Literate Without Level,1493,2011
district,429,Rural,Female,Literate Without Level,10630,2011
district,429,Urban,Female,Literate Without Level,4911,2011
district,430,Rural,Female,Literate Without Level,17739,2011
district,430,Urban,Female,Literate Without Level,3200,2011
district,431,Rural,Female,Literate Without Level,3574,2011
district,431,Urban,Female,Literate Without Level,730,2011
district,432,Rural,Female,Literate Without Level,4442,2011
district,432,Urban,Female,Literate Without Level,2187,2011
district,433,Rural,Female,Literate Without Level,5374,2011
district,433,Urban,Female,Literate Without Level,3427,2011
district,434,Rural,Female,Literate Without Level,7729,2011
district,434,Urban,Female,Literate Without Level,3642,2011
district,435,Rural,Female,Literate Without Level,10913,2011
district,435,Urban,Female,Literate Without Level,8117,2011
district,436,Rural,Female,Literate Without Level,118822,2011
district,436,Urban,Female,Literate Without Level,47538,2011
district,437,Rural,Female,Literate Without Level,8793,2011
district,437,Urban,Female,Literate Without Level,4447,2011
district,438,Rural,Female,Literate Without Level,9868,2011
district,438,Urban,Female,Literate Without Level,2802,2011
district,439,Rural,Female,Literate Without Level,5300,2011
district,439,Urban,Female,Literate Without Level,29896,2011
district,440,Rural,Female,Literate Without Level,8740,2011
district,440,Urban,Female,Literate Without Level,2187,2011
district,441,Rural,Female,Literate Without Level,4945,2011
district,441,Urban,Female,Literate Without Level,1289,2011
district,442,Rural,Female,Literate Without Level,11503,2011
district,442,Urban,Female,Literate Without Level,3111,2011
district,443,Rural,Female,Literate Without Level,6907,2011
district,443,Urban,Female,Literate Without Level,2426,2011
district,444,Rural,Female,Literate Without Level,7063,2011
district,444,Urban,Female,Literate Without Level,22932,2011
district,445,Rural,Female,Literate Without Level,9537,2011
district,445,Urban,Female,Literate Without Level,1549,2011
district,446,Rural,Female,Literate Without Level,9457,2011
district,446,Urban,Female,Literate Without Level,2777,2011
district,447,Rural,Female,Literate Without Level,18289,2011
district,447,Urban,Female,Literate Without Level,4857,2011
district,448,Rural,Female,Literate Without Level,5198,2011
district,448,Urban,Female,Literate Without Level,2095,2011
district,449,Rural,Female,Literate Without Level,6351,2011
district,449,Urban,Female,Literate Without Level,4805,2011
district,450,Rural,Female,Literate Without Level,11768,2011
district,450,Urban,Female,Literate Without Level,5586,2011
district,451,Rural,Female,Literate Without Level,15018,2011
district,451,Urban,Female,Literate Without Level,23881,2011
district,452,Rural,Female,Literate Without Level,12497,2011
district,452,Urban,Female,Literate Without Level,2798,2011
district,453,Rural,Female,Literate Without Level,7204,2011
district,453,Urban,Female,Literate Without Level,437,2011
district,454,Rural,Female,Literate Without Level,9485,2011
district,454,Urban,Female,Literate Without Level,1364,2011
district,455,Rural,Female,Literate Without Level,15766,2011
district,455,Urban,Female,Literate Without Level,5304,2011
district,456,Rural,Female,Literate Without Level,8543,2011
district,456,Urban,Female,Literate Without Level,2033,2011
district,457,Rural,Female,Literate Without Level,17431,2011
district,457,Urban,Female,Literate Without Level,3594,2011
district,458,Rural,Female,Literate Without Level,8599,2011
district,458,Urban,Female,Literate Without Level,2513,2011
district,459,Rural,Female,Literate Without Level,4710,2011
district,459,Urban,Female,Literate Without Level,1220,2011
district,460,Rural,Female,Literate Without Level,9812,2011
district,460,Urban,Female,Literate Without Level,2045,2011
district,461,Rural,Female,Literate Without Level,5862,2011
district,461,Urban,Female,Literate Without Level,2180,2011
district,462,Rural,Female,Literate Without Level,6789,2011
district,462,Urban,Female,Literate Without Level,567,2011
district,463,Rural,Female,Literate Without Level,8043,2011
district,463,Urban,Female,Literate Without Level,5010,2011
district,464,Rural,Female,Literate Without Level,4316,2011
district,464,Urban,Female,Literate Without Level,1699,2011
district,465,Rural,Female,Literate Without Level,2106,2011
district,465,Urban,Female,Literate Without Level,450,2011
district,466,Rural,Female,Literate Without Level,6011,2011
district,466,Urban,Female,Literate Without Level,1940,2011
district,467,Rural,Female,Literate Without Level,2237,2011
district,467,Urban,Female,Literate Without Level,2506,2011
district,468,Rural,Female,Literate Without Level,8826,2011
district,468,Urban,Female,Literate Without Level,11331,2011
district,469,Rural,Female,Literate Without Level,15512,2011
district,469,Urban,Female,Literate Without Level,3113,2011
district,470,Rural,Female,Literate Without Level,10099,2011
district,470,Urban,Female,Literate Without Level,5302,2011
district,471,Rural,Female,Literate Without Level,16185,2011
district,471,Urban,Female,Literate Without Level,14452,2011
district,472,Rural,Female,Literate Without Level,19710,2011
district,472,Urban,Female,Literate Without Level,6034,2011
district,473,Rural,Female,Literate Without Level,14812,2011
district,473,Urban,Female,Literate Without Level,11671,2011
district,474,Rural,Female,Literate Without Level,14080,2011
district,474,Urban,Female,Literate Without Level,71657,2011
district,475,Rural,Female,Literate Without Level,9031,2011
district,475,Urban,Female,Literate Without Level,4400,2011
district,476,Rural,Female,Literate Without Level,37761,2011
district,476,Urban,Female,Literate Without Level,56333,2011
district,477,Rural,Female,Literate Without Level,13671,2011
district,477,Urban,Female,Literate Without Level,22886,2011
district,478,Rural,Female,Literate Without Level,6988,2011
district,478,Urban,Female,Literate Without Level,9447,2011
district,479,Rural,Female,Literate Without Level,35499,2011
district,479,Urban,Female,Literate Without Level,17266,2011
district,480,Rural,Female,Literate Without Level,13296,2011
district,480,Urban,Female,Literate Without Level,6534,2011
district,481,Rural,Female,Literate Without Level,38373,2011
district,481,Urban,Female,Literate Without Level,31233,2011
district,482,Rural,Female,Literate Without Level,40387,2011
district,482,Urban,Female,Literate Without Level,20981,2011
district,483,Rural,Female,Literate Without Level,56279,2011
district,483,Urban,Female,Literate Without Level,19433,2011
district,484,Rural,Female,Literate Without Level,25134,2011
district,484,Urban,Female,Literate Without Level,5327,2011
district,485,Rural,Female,Literate Without Level,18215,2011
district,485,Urban,Female,Literate Without Level,4111,2011
district,486,Rural,Female,Literate Without Level,30724,2011
district,486,Urban,Female,Literate Without Level,30903,2011
district,487,Rural,Female,Literate Without Level,12606,2011
district,487,Urban,Female,Literate Without Level,1127,2011
district,488,Rural,Female,Literate Without Level,37420,2011
