geo_level,geo_code,age,area,sex,total,geo_version
district,420,80+,Urban,Male,1928,2011
district,420,Age not stated,Urban,Male,486,2011
district,421,0-4,Urban,Male,53808,2011
district,421,5-9,Urban,Male,63471,2011
district,421,10-14,Urban,Male,72529,2011
district,421,15-19,Urban,Male,77994,2011
district,421,20-24,Urban,Male,73411,2011
district,421,25-29,Urban,Male,61111,2011
district,421,30-34,Urban,Male,51690,2011
district,421,35-39,Urban,Male,47860,2011
district,421,40-44,Urban,Male,42441,2011
district,421,45-49,Urban,Male,37508,2011
district,421,50-54,Urban,Male,29271,2011
district,421,55-59,Urban,Male,21093,2011
district,421,60-64,Urban,Male,18559,2011
district,421,65-69,Urban,Male,11619,2011
district,421,70-74,Urban,Male,8681,2011
district,421,75-79,Urban,Male,4163,2011
district,421,80+,Urban,Male,4962,2011
district,421,Age not stated,Urban,Male,807,2011
district,422,0-4,Urban,Male,8369,2011
district,422,5-9,Urban,Male,10139,2011
district,422,10-14,Urban,Male,11039,2011
district,422,15-19,Urban,Male,11125,2011
district,422,20-24,Urban,Male,9960,2011
district,422,25-29,Urban,Male,7840,2011
district,422,30-34,Urban,Male,7034,2011
district,422,35-39,Urban,Male,6611,2011
district,422,40-44,Urban,Male,5989,2011
district,422,45-49,Urban,Male,4927,2011
district,422,50-54,Urban,Male,3829,2011
district,422,55-59,Urban,Male,2721,2011
district,422,60-64,Urban,Male,2480,2011
district,422,65-69,Urban,Male,1605,2011
district,422,70-74,Urban,Male,1296,2011
district,422,75-79,Urban,Male,575,2011
district,422,80+,Urban,Male,602,2011
district,422,Age not stated,Urban,Male,50,2011
district,423,0-4,Urban,Male,14323,2011
district,423,5-9,Urban,Male,16995,2011
district,423,10-14,Urban,Male,17829,2011
district,423,15-19,Urban,Male,17621,2011
district,423,20-24,Urban,Male,16484,2011
district,423,25-29,Urban,Male,13461,2011
district,423,30-34,Urban,Male,11437,2011
district,423,35-39,Urban,Male,10585,2011
district,423,40-44,Urban,Male,9388,2011
district,423,45-49,Urban,Male,7732,2011
district,423,50-54,Urban,Male,6139,2011
district,423,55-59,Urban,Male,4365,2011
district,423,60-64,Urban,Male,3682,2011
district,423,65-69,Urban,Male,2417,2011
district,423,70-74,Urban,Male,1841,2011
district,423,75-79,Urban,Male,857,2011
district,423,80+,Urban,Male,974,2011
district,423,Age not stated,Urban,Male,111,2011
district,424,0-4,Urban,Male,12174,2011
district,424,5-9,Urban,Male,14482,2011
district,424,10-14,Urban,Male,15369,2011
district,424,15-19,Urban,Male,14241,2011
district,424,20-24,Urban,Male,12994,2011
district,424,25-29,Urban,Male,10969,2011
district,424,30-34,Urban,Male,9688,2011
district,424,35-39,Urban,Male,8923,2011
district,424,40-44,Urban,Male,7634,2011
district,424,45-49,Urban,Male,6563,2011
district,424,50-54,Urban,Male,5043,2011
district,424,55-59,Urban,Male,3629,2011
district,424,60-64,Urban,Male,3271,2011
district,424,65-69,Urban,Male,2385,2011
district,424,70-74,Urban,Male,1778,2011
district,424,75-79,Urban,Male,769,2011
district,424,80+,Urban,Male,891,2011
district,424,Age not stated,Urban,Male,75,2011
district,425,0-4,Urban,Male,19394,2011
district,425,5-9,Urban,Male,22260,2011
district,425,10-14,Urban,Male,24829,2011
district,425,15-19,Urban,Male,23881,2011
district,425,20-24,Urban,Male,21188,2011
district,425,25-29,Urban,Male,17468,2011
district,425,30-34,Urban,Male,15051,2011
district,425,35-39,Urban,Male,14083,2011
district,425,40-44,Urban,Male,12510,2011
district,425,45-49,Urban,Male,10673,2011
district,425,50-54,Urban,Male,8092,2011
district,425,55-59,Urban,Male,5796,2011
district,425,60-64,Urban,Male,5196,2011
district,425,65-69,Urban,Male,3700,2011
district,425,70-74,Urban,Male,2963,2011
district,425,75-79,Urban,Male,1344,2011
district,425,80+,Urban,Male,1732,2011
district,425,Age not stated,Urban,Male,688,2011
district,426,0-4,Urban,Male,5562,2011
district,426,5-9,Urban,Male,6851,2011
district,426,10-14,Urban,Male,7804,2011
district,426,15-19,Urban,Male,7503,2011
district,426,20-24,Urban,Male,6549,2011
district,426,25-29,Urban,Male,5351,2011
district,426,30-34,Urban,Male,4748,2011
district,426,35-39,Urban,Male,4460,2011
district,426,40-44,Urban,Male,4149,2011
district,426,45-49,Urban,Male,3450,2011
district,426,50-54,Urban,Male,2752,2011
district,426,55-59,Urban,Male,1934,2011
district,426,60-64,Urban,Male,1673,2011
district,426,65-69,Urban,Male,1273,2011
district,426,70-74,Urban,Male,947,2011
district,426,75-79,Urban,Male,460,2011
district,426,80+,Urban,Male,482,2011
district,426,Age not stated,Urban,Male,59,2011
district,427,0-4,Urban,Male,32414,2011
district,427,5-9,Urban,Male,36215,2011
district,427,10-14,Urban,Male,38936,2011
district,427,15-19,Urban,Male,39570,2011
district,427,20-24,Urban,Male,39542,2011
district,427,25-29,Urban,Male,34114,2011
district,427,30-34,Urban,Male,29607,2011
district,427,35-39,Urban,Male,25718,2011
district,427,40-44,Urban,Male,22660,2011
district,427,45-49,Urban,Male,19834,2011
district,427,50-54,Urban,Male,15781,2011
district,427,55-59,Urban,Male,10944,2011
district,427,60-64,Urban,Male,9954,2011
district,427,65-69,Urban,Male,6665,2011
district,427,70-74,Urban,Male,4654,2011
district,427,75-79,Urban,Male,2329,2011
district,427,80+,Urban,Male,2539,2011
district,427,Age not stated,Urban,Male,648,2011
district,428,0-4,Urban,Male,11581,2011
district,428,5-9,Urban,Male,12667,2011
district,428,10-14,Urban,Male,13752,2011
district,428,15-19,Urban,Male,13946,2011
district,428,20-24,Urban,Male,13883,2011
district,428,25-29,Urban,Male,11903,2011
district,428,30-34,Urban,Male,10339,2011
district,428,35-39,Urban,Male,9076,2011
district,428,40-44,Urban,Male,8301,2011
district,428,45-49,Urban,Male,7091,2011
district,428,50-54,Urban,Male,5772,2011
district,428,55-59,Urban,Male,3849,2011
district,428,60-64,Urban,Male,3461,2011
district,428,65-69,Urban,Male,2337,2011
district,428,70-74,Urban,Male,1677,2011
district,428,75-79,Urban,Male,809,2011
district,428,80+,Urban,Male,808,2011
district,428,Age not stated,Urban,Male,150,2011
district,429,0-4,Urban,Male,20847,2011
district,429,5-9,Urban,Male,25719,2011
district,429,10-14,Urban,Male,29110,2011
district,429,15-19,Urban,Male,28220,2011
district,429,20-24,Urban,Male,24587,2011
district,429,25-29,Urban,Male,20353,2011
district,429,30-34,Urban,Male,17810,2011
district,429,35-39,Urban,Male,17529,2011
district,429,40-44,Urban,Male,15945,2011
district,429,45-49,Urban,Male,13500,2011
district,429,50-54,Urban,Male,10648,2011
district,429,55-59,Urban,Male,7372,2011
district,429,60-64,Urban,Male,6179,2011
district,429,65-69,Urban,Male,4510,2011
district,429,70-74,Urban,Male,3399,2011
district,429,75-79,Urban,Male,1714,2011
district,429,80+,Urban,Male,1883,2011
district,429,Age not stated,Urban,Male,266,2011
district,430,0-4,Urban,Male,17133,2011
district,430,5-9,Urban,Male,21462,2011
district,430,10-14,Urban,Male,24446,2011
district,430,15-19,Urban,Male,23920,2011
district,430,20-24,Urban,Male,21167,2011
district,430,25-29,Urban,Male,17364,2011
district,430,30-34,Urban,Male,14465,2011
district,430,35-39,Urban,Male,13864,2011
district,430,40-44,Urban,Male,12801,2011
district,430,45-49,Urban,Male,11162,2011
district,430,50-54,Urban,Male,8509,2011
district,430,55-59,Urban,Male,6048,2011
district,430,60-64,Urban,Male,5093,2011
district,430,65-69,Urban,Male,3692,2011
district,430,70-74,Urban,Male,2838,2011
district,430,75-79,Urban,Male,1428,2011
district,430,80+,Urban,Male,1713,2011
district,430,Age not stated,Urban,Male,156,2011
district,431,0-4,Urban,Male,4553,2011
district,431,5-9,Urban,Male,5889,2011
district,431,10-14,Urban,Male,6546,2011
district,431,15-19,Urban,Male,6426,2011
district,431,20-24,Urban,Male,5988,2011
district,431,25-29,Urban,Male,5168,2011
district,431,30-34,Urban,Male,3972,2011
district,431,35-39,Urban,Male,4019,2011
district,431,40-44,Urban,Male,3875,2011
district,431,45-49,Urban,Male,3608,2011
district,431,50-54,Urban,Male,2822,2011
district,431,55-59,Urban,Male,1795,2011
district,431,60-64,Urban,Male,1102,2011
district,431,65-69,Urban,Male,731,2011
district,431,70-74,Urban,Male,538,2011
district,431,75-79,Urban,Male,244,2011
district,431,80+,Urban,Male,282,2011
district,431,Age not stated,Urban,Male,52,2011
district,432,0-4,Urban,Male,10511,2011
district,432,5-9,Urban,Male,12062,2011
district,432,10-14,Urban,Male,13213,2011
district,432,15-19,Urban,Male,12993,2011
district,432,20-24,Urban,Male,13302,2011
district,432,25-29,Urban,Male,10831,2011
district,432,30-34,Urban,Male,9983,2011
district,432,35-39,Urban,Male,9507,2011
district,432,40-44,Urban,Male,8358,2011
district,432,45-49,Urban,Male,7146,2011
district,432,50-54,Urban,Male,5920,2011
district,432,55-59,Urban,Male,4139,2011
district,432,60-64,Urban,Male,3523,2011
district,432,65-69,Urban,Male,2363,2011
district,432,70-74,Urban,Male,1760,2011
district,432,75-79,Urban,Male,958,2011
district,432,80+,Urban,Male,1036,2011
district,432,Age not stated,Urban,Male,35,2011
district,433,0-4,Urban,Male,11591,2011
district,433,5-9,Urban,Male,13752,2011
district,433,10-14,Urban,Male,14271,2011
district,433,15-19,Urban,Male,14172,2011
district,433,20-24,Urban,Male,13938,2011
district,433,25-29,Urban,Male,11868,2011
district,433,30-34,Urban,Male,11000,2011
district,433,35-39,Urban,Male,10349,2011
district,433,40-44,Urban,Male,9520,2011
district,433,45-49,Urban,Male,8251,2011
district,433,50-54,Urban,Male,6983,2011
district,433,55-59,Urban,Male,4750,2011
district,433,60-64,Urban,Male,4033,2011
district,433,65-69,Urban,Male,2774,2011
district,433,70-74,Urban,Male,2181,2011
district,433,75-79,Urban,Male,1092,2011
district,433,80+,Urban,Male,1269,2011
district,433,Age not stated,Urban,Male,70,2011
district,434,0-4,Urban,Male,18501,2011
district,434,5-9,Urban,Male,20903,2011
district,434,10-14,Urban,Male,22729,2011
district,434,15-19,Urban,Male,22970,2011
district,434,20-24,Urban,Male,21569,2011
district,434,25-29,Urban,Male,18918,2011
district,434,30-34,Urban,Male,16671,2011
district,434,35-39,Urban,Male,15686,2011
district,434,40-44,Urban,Male,14659,2011
district,434,45-49,Urban,Male,12915,2011
district,434,50-54,Urban,Male,10760,2011
district,434,55-59,Urban,Male,7563,2011
district,434,60-64,Urban,Male,6556,2011
district,434,65-69,Urban,Male,4374,2011
district,434,70-74,Urban,Male,3329,2011
district,434,75-79,Urban,Male,1735,2011
district,434,80+,Urban,Male,1859,2011
district,434,Age not stated,Urban,Male,76,2011
district,435,0-4,Urban,Male,32819,2011
district,435,5-9,Urban,Male,37150,2011
district,435,10-14,Urban,Male,40516,2011
district,435,15-19,Urban,Male,40797,2011
district,435,20-24,Urban,Male,38759,2011
district,435,25-29,Urban,Male,34589,2011
district,435,30-34,Urban,Male,31048,2011
district,435,35-39,Urban,Male,28515,2011
district,435,40-44,Urban,Male,26191,2011
district,435,45-49,Urban,Male,23328,2011
district,435,50-54,Urban,Male,19519,2011
district,435,55-59,Urban,Male,13671,2011
district,435,60-64,Urban,Male,12328,2011
district,435,65-69,Urban,Male,8064,2011
district,435,70-74,Urban,Male,6116,2011
district,435,75-79,Urban,Male,3009,2011
district,435,80+,Urban,Male,3277,2011
district,435,Age not stated,Urban,Male,240,2011
district,436,0-4,Urban,Male,13827,2011
district,436,5-9,Urban,Male,16283,2011
district,436,10-14,Urban,Male,17322,2011
district,436,15-19,Urban,Male,16198,2011
district,436,20-24,Urban,Male,14338,2011
district,436,25-29,Urban,Male,12071,2011
district,436,30-34,Urban,Male,11216,2011
district,436,35-39,Urban,Male,10410,2011
district,436,40-44,Urban,Male,9531,2011
district,436,45-49,Urban,Male,8019,2011
district,436,50-54,Urban,Male,6409,2011
district,436,55-59,Urban,Male,4317,2011
district,436,60-64,Urban,Male,4027,2011
district,436,65-69,Urban,Male,2696,2011
district,436,70-74,Urban,Male,2214,2011
district,436,75-79,Urban,Male,978,2011
district,436,80+,Urban,Male,1344,2011
district,436,Age not stated,Urban,Male,47,2011
district,437,0-4,Urban,Male,21163,2011
district,437,5-9,Urban,Male,23480,2011
district,437,10-14,Urban,Male,25718,2011
district,437,15-19,Urban,Male,25169,2011
district,437,20-24,Urban,Male,23034,2011
district,437,25-29,Urban,Male,19481,2011
district,437,30-34,Urban,Male,17546,2011
district,437,35-39,Urban,Male,16266,2011
district,437,40-44,Urban,Male,15324,2011
district,437,45-49,Urban,Male,13249,2011
district,437,50-54,Urban,Male,10256,2011
district,437,55-59,Urban,Male,7056,2011
district,437,60-64,Urban,Male,6023,2011
district,437,65-69,Urban,Male,3652,2011
district,437,70-74,Urban,Male,2959,2011
district,437,75-79,Urban,Male,1415,2011
district,437,80+,Urban,Male,1773,2011
district,437,Age not stated,Urban,Male,75,2011
district,438,0-4,Urban,Male,21803,2011
district,438,5-9,Urban,Male,23528,2011
district,438,10-14,Urban,Male,23483,2011
district,438,15-19,Urban,Male,22242,2011
district,438,20-24,Urban,Male,23033,2011
district,438,25-29,Urban,Male,20612,2011
district,438,30-34,Urban,Male,18492,2011
district,438,35-39,Urban,Male,16258,2011
district,438,40-44,Urban,Male,13800,2011
district,438,45-49,Urban,Male,10644,2011
district,438,50-54,Urban,Male,7837,2011
district,438,55-59,Urban,Male,4902,2011
district,438,60-64,Urban,Male,4256,2011
district,438,65-69,Urban,Male,2528,2011
district,438,70-74,Urban,Male,1892,2011
district,438,75-79,Urban,Male,893,2011
district,438,80+,Urban,Male,1220,2011
district,438,Age not stated,Urban,Male,189,2011
district,439,0-4,Urban,Male,108058,2011
district,439,5-9,Urban,Male,116798,2011
district,439,10-14,Urban,Male,120785,2011
district,439,15-19,Urban,Male,123573,2011
district,439,20-24,Urban,Male,127637,2011
district,439,25-29,Urban,Male,118338,2011
district,439,30-34,Urban,Male,106267,2011
district,439,35-39,Urban,Male,94979,2011
district,439,40-44,Urban,Male,81948,2011
district,439,45-49,Urban,Male,69757,2011
district,439,50-54,Urban,Male,54711,2011
district,439,55-59,Urban,Male,39771,2011
district,439,60-64,Urban,Male,35613,2011
district,439,65-69,Urban,Male,23253,2011
district,439,70-74,Urban,Male,16833,2011
district,439,75-79,Urban,Male,8488,2011
district,439,80+,Urban,Male,10532,2011
district,439,Age not stated,Urban,Male,5531,2011
district,440,0-4,Urban,Male,13797,2011
district,440,5-9,Urban,Male,15733,2011
district,440,10-14,Urban,Male,16967,2011
district,440,15-19,Urban,Male,16892,2011
district,440,20-24,Urban,Male,15319,2011
district,440,25-29,Urban,Male,12252,2011
district,440,30-34,Urban,Male,11327,2011
district,440,35-39,Urban,Male,10552,2011
district,440,40-44,Urban,Male,9885,2011
district,440,45-49,Urban,Male,8652,2011
district,440,50-54,Urban,Male,6727,2011
district,440,55-59,Urban,Male,4844,2011
district,440,60-64,Urban,Male,3981,2011
district,440,65-69,Urban,Male,2737,2011
district,440,70-74,Urban,Male,2027,2011
district,440,75-79,Urban,Male,918,2011
district,440,80+,Urban,Male,1027,2011
district,440,Age not stated,Urban,Male,88,2011
district,441,0-4,Urban,Male,10260,2011
district,441,5-9,Urban,Male,11292,2011
district,441,10-14,Urban,Male,12153,2011
district,441,15-19,Urban,Male,11309,2011
district,441,20-24,Urban,Male,9735,2011
district,441,25-29,Urban,Male,8276,2011
district,441,30-34,Urban,Male,7757,2011
district,441,35-39,Urban,Male,7262,2011
district,441,40-44,Urban,Male,6613,2011
district,441,45-49,Urban,Male,5367,2011
district,441,50-54,Urban,Male,4310,2011
district,441,55-59,Urban,Male,2945,2011
district,441,60-64,Urban,Male,2665,2011
district,441,65-69,Urban,Male,1793,2011
district,441,70-74,Urban,Male,1348,2011
district,441,75-79,Urban,Male,619,2011
district,441,80+,Urban,Male,678,2011
district,441,Age not stated,Urban,Male,51,2011
district,442,0-4,Urban,Male,13846,2011
district,442,5-9,Urban,Male,16106,2011
district,442,10-14,Urban,Male,16472,2011
district,442,15-19,Urban,Male,14937,2011
district,442,20-24,Urban,Male,13408,2011
district,442,25-29,Urban,Male,11534,2011
district,442,30-34,Urban,Male,10558,2011
district,442,35-39,Urban,Male,9871,2011
district,442,40-44,Urban,Male,8589,2011
district,442,45-49,Urban,Male,7172,2011
district,442,50-54,Urban,Male,5529,2011
district,442,55-59,Urban,Male,3840,2011
district,442,60-64,Urban,Male,3581,2011
district,442,65-69,Urban,Male,2411,2011
district,442,70-74,Urban,Male,1850,2011
district,442,75-79,Urban,Male,945,2011
district,442,80+,Urban,Male,1081,2011
district,442,Age not stated,Urban,Male,75,2011
district,443,0-4,Urban,Male,16487,2011
district,443,5-9,Urban,Male,19698,2011
district,443,10-14,Urban,Male,19999,2011
district,443,15-19,Urban,Male,19294,2011
district,443,20-24,Urban,Male,17392,2011
district,443,25-29,Urban,Male,14754,2011
district,443,30-34,Urban,Male,13805,2011
district,443,35-39,Urban,Male,12407,2011
district,443,40-44,Urban,Male,10776,2011
district,443,45-49,Urban,Male,9250,2011
district,443,50-54,Urban,Male,6780,2011
district,443,55-59,Urban,Male,4620,2011
district,443,60-64,Urban,Male,4576,2011
district,443,65-69,Urban,Male,2892,2011
district,443,70-74,Urban,Male,2314,2011
district,443,75-79,Urban,Male,1116,2011
district,443,80+,Urban,Male,1334,2011
district,443,Age not stated,Urban,Male,112,2011
district,444,0-4,Urban,Male,83771,2011
district,444,5-9,Urban,Male,90248,2011
district,444,10-14,Urban,Male,97668,2011
district,444,15-19,Urban,Male,106580,2011
district,444,20-24,Urban,Male,108101,2011
district,444,25-29,Urban,Male,94203,2011
district,444,30-34,Urban,Male,80310,2011
district,444,35-39,Urban,Male,73318,2011
district,444,40-44,Urban,Male,64561,2011
district,444,45-49,Urban,Male,54984,2011
district,444,50-54,Urban,Male,40760,2011
district,444,55-59,Urban,Male,28784,2011
district,444,60-64,Urban,Male,26112,2011
district,444,65-69,Urban,Male,17305,2011
district,444,70-74,Urban,Male,13212,2011
district,444,75-79,Urban,Male,6108,2011
district,444,80+,Urban,Male,7986,2011
district,444,Age not stated,Urban,Male,4094,2011
district,445,0-4,Urban,Male,11492,2011
district,445,5-9,Urban,Male,13341,2011
district,445,10-14,Urban,Male,14510,2011
district,445,15-19,Urban,Male,15161,2011
district,445,20-24,Urban,Male,13396,2011
district,445,25-29,Urban,Male,10748,2011
district,445,30-34,Urban,Male,9565,2011
district,445,35-39,Urban,Male,8702,2011
district,445,40-44,Urban,Male,7892,2011
district,445,45-49,Urban,Male,6630,2011
district,445,50-54,Urban,Male,5107,2011
district,445,55-59,Urban,Male,3444,2011
district,445,60-64,Urban,Male,3078,2011
district,445,65-69,Urban,Male,2183,2011
district,445,70-74,Urban,Male,1817,2011
district,445,75-79,Urban,Male,847,2011
district,445,80+,Urban,Male,1089,2011
district,445,Age not stated,Urban,Male,105,2011
district,446,0-4,Urban,Male,15377,2011
district,446,5-9,Urban,Male,17656,2011
district,446,10-14,Urban,Male,18606,2011
district,446,15-19,Urban,Male,17350,2011
district,446,20-24,Urban,Male,16690,2011
district,446,25-29,Urban,Male,14315,2011
district,446,30-34,Urban,Male,12757,2011
district,446,35-39,Urban,Male,11455,2011
district,446,40-44,Urban,Male,9807,2011
district,446,45-49,Urban,Male,7930,2011
district,446,50-54,Urban,Male,5650,2011
district,446,55-59,Urban,Male,3623,2011
district,446,60-64,Urban,Male,3229,2011
district,446,65-69,Urban,Male,2239,2011
district,446,70-74,Urban,Male,1776,2011
district,446,75-79,Urban,Male,782,2011
district,446,80+,Urban,Male,1059,2011
district,446,Age not stated,Urban,Male,97,2011
district,447,0-4,Urban,Male,11736,2011
district,447,5-9,Urban,Male,12997,2011
district,447,10-14,Urban,Male,14738,2011
district,447,15-19,Urban,Male,16720,2011
district,447,20-24,Urban,Male,17033,2011
district,447,25-29,Urban,Male,14338,2011
district,447,30-34,Urban,Male,12440,2011
district,447,35-39,Urban,Male,11010,2011
district,447,40-44,Urban,Male,10349,2011
district,447,45-49,Urban,Male,10303,2011
district,447,50-54,Urban,Male,9540,2011
district,447,55-59,Urban,Male,7027,2011
district,447,60-64,Urban,Male,4038,2011
district,447,65-69,Urban,Male,2590,2011
district,447,70-74,Urban,Male,1857,2011
district,447,75-79,Urban,Male,942,2011
district,447,80+,Urban,Male,1128,2011
district,447,Age not stated,Urban,Male,92,2011
district,448,0-4,Urban,Male,5177,2011
district,448,5-9,Urban,Male,6217,2011
district,448,10-14,Urban,Male,6511,2011
district,448,15-19,Urban,Male,6911,2011
district,448,20-24,Urban,Male,6041,2011
district,448,25-29,Urban,Male,5176,2011
district,448,30-34,Urban,Male,4651,2011
district,448,35-39,Urban,Male,4334,2011
district,448,40-44,Urban,Male,3892,2011
district,448,45-49,Urban,Male,3526,2011
district,448,50-54,Urban,Male,2600,2011
district,448,55-59,Urban,Male,2068,2011
district,448,60-64,Urban,Male,1582,2011
district,448,65-69,Urban,Male,1009,2011
district,448,70-74,Urban,Male,850,2011
district,448,75-79,Urban,Male,460,2011
district,448,80+,Urban,Male,500,2011
district,448,Age not stated,Urban,Male,21,2011
district,449,0-4,Urban,Male,15634,2011
district,449,5-9,Urban,Male,18110,2011
district,449,10-14,Urban,Male,19526,2011
district,449,15-19,Urban,Male,20887,2011
district,449,20-24,Urban,Male,21206,2011
district,449,25-29,Urban,Male,18955,2011
district,449,30-34,Urban,Male,16451,2011
district,449,35-39,Urban,Male,14613,2011
district,449,40-44,Urban,Male,13080,2011
district,449,45-49,Urban,Male,12216,2011
district,449,50-54,Urban,Male,10233,2011
district,449,55-59,Urban,Male,7497,2011
district,449,60-64,Urban,Male,5822,2011
district,449,65-69,Urban,Male,3790,2011
district,449,70-74,Urban,Male,2551,2011
district,449,75-79,Urban,Male,1321,2011
district,449,80+,Urban,Male,1521,2011
district,449,Age not stated,Urban,Male,250,2011
district,450,0-4,Urban,Male,11169,2011
district,450,5-9,Urban,Male,13044,2011
district,450,10-14,Urban,Male,14079,2011
district,450,15-19,Urban,Male,13766,2011
district,450,20-24,Urban,Male,13266,2011
district,450,25-29,Urban,Male,11951,2011
district,450,30-34,Urban,Male,10975,2011
district,450,35-39,Urban,Male,10069,2011
district,450,40-44,Urban,Male,9277,2011
district,450,45-49,Urban,Male,8119,2011
district,450,50-54,Urban,Male,6674,2011
district,450,55-59,Urban,Male,4952,2011
district,450,60-64,Urban,Male,3598,2011
district,450,65-69,Urban,Male,2350,2011
district,450,70-74,Urban,Male,1780,2011
district,450,75-79,Urban,Male,874,2011
district,450,80+,Urban,Male,838,2011
district,450,Age not stated,Urban,Male,44,2011
district,451,0-4,Urban,Male,55886,2011
district,451,5-9,Urban,Male,62374,2011
district,451,10-14,Urban,Male,68246,2011
district,451,15-19,Urban,Male,75834,2011
district,451,20-24,Urban,Male,80928,2011
district,451,25-29,Urban,Male,69244,2011
district,451,30-34,Urban,Male,61249,2011
district,451,35-39,Urban,Male,56036,2011
district,451,40-44,Urban,Male,50782,2011
district,451,45-49,Urban,Male,44655,2011
district,451,50-54,Urban,Male,36592,2011
district,451,55-59,Urban,Male,27930,2011
district,451,60-64,Urban,Male,22887,2011
district,451,65-69,Urban,Male,14459,2011
district,451,70-74,Urban,Male,10192,2011
district,451,75-79,Urban,Male,5034,2011
district,451,80+,Urban,Male,5974,2011
district,451,Age not stated,Urban,Male,1945,2011
district,452,0-4,Urban,Male,8325,2011
district,452,5-9,Urban,Male,9462,2011
district,452,10-14,Urban,Male,10646,2011
district,452,15-19,Urban,Male,10668,2011
district,452,20-24,Urban,Male,10343,2011
district,452,25-29,Urban,Male,9264,2011
district,452,30-34,Urban,Male,8310,2011
district,452,35-39,Urban,Male,8016,2011
district,452,40-44,Urban,Male,7244,2011
district,452,45-49,Urban,Male,6497,2011
district,452,50-54,Urban,Male,5177,2011
district,452,55-59,Urban,Male,3739,2011
district,452,60-64,Urban,Male,3214,2011
district,452,65-69,Urban,Male,2025,2011
district,452,70-74,Urban,Male,1461,2011
district,452,75-79,Urban,Male,777,2011
district,452,80+,Urban,Male,850,2011
district,452,Age not stated,Urban,Male,93,2011
district,453,0-4,Urban,Male,1409,2011
district,453,5-9,Urban,Male,1587,2011
district,453,10-14,Urban,Male,1685,2011
district,453,15-19,Urban,Male,1647,2011
district,453,20-24,Urban,Male,1626,2011
district,453,25-29,Urban,Male,1438,2011
district,453,30-34,Urban,Male,1342,2011
district,453,35-39,Urban,Male,1275,2011
district,453,40-44,Urban,Male,1206,2011
district,453,45-49,Urban,Male,999,2011
district,453,50-54,Urban,Male,800,2011
district,453,55-59,Urban,Male,517,2011
district,453,60-64,Urban,Male,366,2011
district,453,65-69,Urban,Male,259,2011
district,453,70-74,Urban,Male,183,2011
district,453,75-79,Urban,Male,97,2011
district,453,80+,Urban,Male,76,2011
district,453,Age not stated,Urban,Male,8,2011
district,454,0-4,Urban,Male,5039,2011
district,454,5-9,Urban,Male,5645,2011
district,454,10-14,Urban,Male,6361,2011
district,454,15-19,Urban,Male,6872,2011
district,454,20-24,Urban,Male,6779,2011
district,454,25-29,Urban,Male,5792,2011
district,454,30-34,Urban,Male,5269,2011
district,454,35-39,Urban,Male,4972,2011
district,454,40-44,Urban,Male,4771,2011
district,454,45-49,Urban,Male,4301,2011
district,454,50-54,Urban,Male,3352,2011
district,454,55-59,Urban,Male,2368,2011
district,454,60-64,Urban,Male,1707,2011
district,454,65-69,Urban,Male,1163,2011
district,454,70-74,Urban,Male,848,2011
district,454,75-79,Urban,Male,431,2011
district,454,80+,Urban,Male,420,2011
district,454,Age not stated,Urban,Male,31,2011
district,455,0-4,Urban,Male,19263,2011
district,455,5-9,Urban,Male,21979,2011
district,455,10-14,Urban,Male,24641,2011
district,455,15-19,Urban,Male,26212,2011
district,455,20-24,Urban,Male,26878,2011
district,455,25-29,Urban,Male,24120,2011
district,455,30-34,Urban,Male,20742,2011
district,455,35-39,Urban,Male,19052,2011
district,455,40-44,Urban,Male,17503,2011
district,455,45-49,Urban,Male,15293,2011
district,455,50-54,Urban,Male,12368,2011
district,455,55-59,Urban,Male,9788,2011
district,455,60-64,Urban,Male,7870,2011
district,455,65-69,Urban,Male,4933,2011
district,455,70-74,Urban,Male,3539,2011
district,455,75-79,Urban,Male,1932,2011
district,455,80+,Urban,Male,1939,2011
district,455,Age not stated,Urban,Male,217,2011
district,456,0-4,Urban,Male,6427,2011
district,456,5-9,Urban,Male,7218,2011
district,456,10-14,Urban,Male,8256,2011
district,456,15-19,Urban,Male,8731,2011
district,456,20-24,Urban,Male,8420,2011
district,456,25-29,Urban,Male,7347,2011
district,456,30-34,Urban,Male,6851,2011
district,456,35-39,Urban,Male,6236,2011
district,456,40-44,Urban,Male,5745,2011
district,456,45-49,Urban,Male,5254,2011
district,456,50-54,Urban,Male,4174,2011
district,456,55-59,Urban,Male,2955,2011
district,456,60-64,Urban,Male,2288,2011
district,456,65-69,Urban,Male,1462,2011
district,456,70-74,Urban,Male,1098,2011
district,456,75-79,Urban,Male,516,2011
district,456,80+,Urban,Male,559,2011
district,456,Age not stated,Urban,Male,28,2011
district,457,0-4,Urban,Male,9388,2011
district,457,5-9,Urban,Male,10651,2011
district,457,10-14,Urban,Male,12133,2011
district,457,15-19,Urban,Male,12585,2011
district,457,20-24,Urban,Male,12094,2011
district,457,25-29,Urban,Male,10751,2011
district,457,30-34,Urban,Male,9472,2011
district,457,35-39,Urban,Male,8990,2011
district,457,40-44,Urban,Male,8688,2011
district,457,45-49,Urban,Male,7714,2011
district,457,50-54,Urban,Male,6322,2011
district,457,55-59,Urban,Male,4860,2011
district,457,60-64,Urban,Male,3488,2011
district,457,65-69,Urban,Male,2167,2011
district,457,70-74,Urban,Male,1512,2011
district,457,75-79,Urban,Male,719,2011
district,457,80+,Urban,Male,667,2011
