geo_level,geo_code,area,literacy,sex,total,geo_version
district,42,Urban,Illiterate,Female,34968,2011
district,43,Rural,Illiterate,Female,348952,2011
district,43,Urban,Illiterate,Female,88044,2011
district,44,Rural,Illiterate,Female,157275,2011
district,44,Urban,Illiterate,Female,44552,2011
district,45,Rural,Illiterate,Female,90176,2011
district,45,Urban,Illiterate,Female,35143,2011
district,46,Rural,Illiterate,Female,209164,2011
district,46,Urban,Illiterate,Female,79557,2011
district,47,Rural,Illiterate,Female,152822,2011
district,47,Urban,Illiterate,Female,28674,2011
district,48,Rural,Illiterate,Female,238208,2011
district,48,Urban,Illiterate,Female,99217,2011
district,49,Rural,Illiterate,Female,245367,2011
district,49,Urban,Illiterate,Female,175092,2011
district,50,Rural,Illiterate,Female,216562,2011
district,50,Urban,Illiterate,Female,23961,2011
district,51,Rural,Illiterate,Female,81185,2011
district,51,Urban,Illiterate,Female,21760,2011
district,52,Rural,Illiterate,Female,73997,2011
district,52,Urban,Illiterate,Female,64747,2011
district,53,Rural,Illiterate,Female,253281,2011
district,53,Urban,Illiterate,Female,92195,2011
district,54,Rural,Illiterate,Female,86742,2011
district,54,Urban,Illiterate,Female,33431,2011
state,4,Rural,Illiterate,Female,4632,2011
state,4,Urban,Illiterate,Female,130063,2011
district,55,Rural,Illiterate,Female,4632,2011
district,55,Urban,Illiterate,Female,130063,2011
state,5,Rural,Illiterate,Female,1500033,2011
state,5,Urban,Illiterate,Female,431241,2011
district,56,Rural,Illiterate,Female,71592,2011
district,56,Urban,Illiterate,Female,3008,2011
district,57,Rural,Illiterate,Female,66408,2011
district,57,Urban,Illiterate,Female,6045,2011
district,58,Rural,Illiterate,Female,47529,2011
district,58,Urban,Illiterate,Female,1037,2011
district,59,Rural,Illiterate,Female,131991,2011
district,59,Urban,Illiterate,Female,8366,2011
district,60,Rural,Illiterate,Female,136408,2011
district,60,Urban,Illiterate,Female,110797,2011
district,61,Rural,Illiterate,Female,115336,2011
district,61,Urban,Illiterate,Female,12365,2011
district,62,Rural,Illiterate,Female,81377,2011
district,62,Urban,Illiterate,Female,6829,2011
district,63,Rural,Illiterate,Female,52626,2011
district,63,Urban,Illiterate,Female,1009,2011
district,64,Rural,Illiterate,Female,121563,2011
district,64,Urban,Illiterate,Female,4969,2011
district,65,Rural,Illiterate,Female,46932,2011
district,65,Urban,Illiterate,Female,5880,2011
district,66,Rural,Illiterate,Female,99898,2011
district,66,Urban,Illiterate,Female,50320,2011
district,67,Rural,Illiterate,Female,238392,2011
district,67,Urban,Illiterate,Female,112413,2011
district,68,Rural,Illiterate,Female,289981,2011
district,68,Urban,Illiterate,Female,108203,2011
state,6,Rural,Illiterate,Female,3717010,2011
state,6,Urban,Illiterate,Female,1334797,2011
district,69,Rural,Illiterate,Female,47409,2011
district,69,Urban,Illiterate,Female,38749,2011
district,70,Rural,Illiterate,Female,113513,2011
district,70,Urban,Illiterate,Female,59397,2011
district,71,Rural,Illiterate,Female,146439,2011
district,71,Urban,Illiterate,Female,63384,2011
district,72,Rural,Illiterate,Female,140026,2011
district,72,Urban,Illiterate,Female,37588,2011
district,73,Rural,Illiterate,Female,200205,2011
district,73,Urban,Illiterate,Female,42349,2011
district,74,Rural,Illiterate,Female,226407,2011
district,74,Urban,Illiterate,Female,67708,2011
district,75,Rural,Illiterate,Female,141480,2011
district,75,Urban,Illiterate,Female,94637,2011
district,76,Rural,Illiterate,Female,192858,2011
district,76,Urban,Illiterate,Female,67409,2011
district,77,Rural,Illiterate,Female,238302,2011
district,77,Urban,Illiterate,Female,52135,2011
district,78,Rural,Illiterate,Female,185892,2011
district,78,Urban,Illiterate,Female,30652,2011
district,79,Rural,Illiterate,Female,234119,2011
district,79,Urban,Illiterate,Female,52559,2011
district,80,Rural,Illiterate,Female,280534,2011
district,80,Urban,Illiterate,Female,87724,2011
district,81,Rural,Illiterate,Female,288512,2011
district,81,Urban,Illiterate,Female,52548,2011
district,82,Rural,Illiterate,Female,119189,2011
district,82,Urban,Illiterate,Female,61979,2011
district,83,Rural,Illiterate,Female,131225,2011
district,83,Urban,Illiterate,Female,35902,2011
district,84,Rural,Illiterate,Female,164174,2011
district,84,Urban,Illiterate,Female,21434,2011
district,85,Rural,Illiterate,Female,129298,2011
district,85,Urban,Illiterate,Female,35205,2011
district,86,Rural,Illiterate,Female,88918,2011
district,86,Urban,Illiterate,Female,136374,2011
district,87,Rural,Illiterate,Female,340408,2011
district,87,Urban,Illiterate,Female,31231,2011
district,88,Rural,Illiterate,Female,85470,2011
district,88,Urban,Illiterate,Female,220354,2011
district,89,Rural,Illiterate,Female,222632,2011
district,89,Urban,Illiterate,Female,45479,2011
state,7,Rural,Illiterate,Female,70448,2011
state,7,Urban,Illiterate,Female,2187256,2011
district,90,Rural,Illiterate,Female,37986,2011
district,90,Urban,Illiterate,Female,491728,2011
district,91,Rural,Illiterate,Female,2660,2011
district,91,Urban,Illiterate,Female,110414,2011
district,92,Rural,Illiterate,Female,3859,2011
district,92,Urban,Illiterate,Female,350233,2011
district,93,Rural,Illiterate,Female,266,2011
district,93,Urban,Illiterate,Female,196964,2011
district,94,Rural,Illiterate,Female,0,2011
district,94,Urban,Illiterate,Female,15561,2011
district,95,Rural,Illiterate,Female,0,2011
district,95,Urban,Illiterate,Female,72657,2011
district,96,Rural,Illiterate,Female,1180,2011
district,96,Urban,Illiterate,Female,318577,2011
district,97,Rural,Illiterate,Female,22223,2011
district,97,Urban,Illiterate,Female,262261,2011
district,98,Rural,Illiterate,Female,2274,2011
district,98,Urban,Illiterate,Female,368861,2011
state,8,Rural,Illiterate,Female,15291408,2011
state,8,Urban,Illiterate,Female,3119162,2011
district,99,Rural,Illiterate,Female,351030,2011
district,99,Urban,Illiterate,Female,92363,2011
district,100,Rural,Illiterate,Female,365044,2011
district,100,Urban,Illiterate,Female,68609,2011
district,101,Rural,Illiterate,Female,474833,2011
district,101,Urban,Illiterate,Female,151901,2011
district,102,Rural,Illiterate,Female,403041,2011
district,102,Urban,Illiterate,Female,132520,2011
district,103,Rural,Illiterate,Female,384371,2011
district,103,Urban,Illiterate,Female,102252,2011
district,104,Rural,Illiterate,Female,805952,2011
district,104,Urban,Illiterate,Female,106554,2011
district,105,Rural,Illiterate,Female,561646,2011
district,105,Urban,Illiterate,Female,94131,2011
district,106,Rural,Illiterate,Female,252037,2011
district,106,Urban,Illiterate,Female,53455,2011
district,107,Rural,Illiterate,Female,350347,2011
district,107,Urban,Illiterate,Female,50317,2011
district,108,Rural,Illiterate,Female,323113,2011
district,108,Urban,Illiterate,Female,52843,2011
district,109,Rural,Illiterate,Female,397671,2011
district,109,Urban,Illiterate,Female,37835,2011
district,110,Rural,Illiterate,Female,846136,2011
district,110,Urban,Illiterate,Female,565363,2011
district,111,Rural,Illiterate,Female,509906,2011
district,111,Urban,Illiterate,Female,135595,2011
district,112,Rural,Illiterate,Female,801584,2011
district,112,Urban,Illiterate,Female,153960,2011
district,113,Rural,Illiterate,Female,769582,2011
district,113,Urban,Illiterate,Female,227876,2011
district,114,Rural,Illiterate,Female,192511,2011
district,114,Urban,Illiterate,Female,17462,2011
district,115,Rural,Illiterate,Female,792875,2011
district,115,Urban,Illiterate,Female,36993,2011
district,116,Rural,Illiterate,Female,569088,2011
district,116,Urban,Illiterate,Female,37349,2011
district,117,Rural,Illiterate,Female,294544,2011
district,117,Urban,Illiterate,Female,40665,2011
district,118,Rural,Illiterate,Female,495117,2011
district,118,Urban,Illiterate,Female,98722,2011
district,119,Rural,Illiterate,Female,494993,2011
district,119,Urban,Illiterate,Female,163569,2011
district,120,Rural,Illiterate,Female,353387,2011
district,120,Urban,Illiterate,Female,68473,2011
district,121,Rural,Illiterate,Female,276525,2011
district,121,Urban,Illiterate,Female,43882,2011
district,122,Rural,Illiterate,Female,616449,2011
district,122,Urban,Illiterate,Female,92794,2011
district,123,Rural,Illiterate,Female,306850,2011
district,123,Urban,Illiterate,Female,32603,2011
district,124,Rural,Illiterate,Female,412483,2011
district,124,Urban,Illiterate,Female,13766,2011
district,125,Rural,Illiterate,Female,555492,2011
district,125,Urban,Illiterate,Female,18750,2011
district,126,Rural,Illiterate,Female,406192,2011
district,126,Urban,Illiterate,Female,48001,2011
district,127,Rural,Illiterate,Female,199777,2011
district,127,Urban,Illiterate,Female,197127,2011
district,128,Rural,Illiterate,Female,277481,2011
district,128,Urban,Illiterate,Female,50629,2011
district,129,Rural,Illiterate,Female,371681,2011
district,129,Urban,Illiterate,Female,41328,2011
district,130,Rural,Illiterate,Female,812211,2011
district,130,Urban,Illiterate,Female,80223,2011
district,131,Rural,Illiterate,Female,267459,2011
district,131,Urban,Illiterate,Female,11252,2011
state,9,Rural,Illiterate,Female,40833291,2011
state,9,Urban,Illiterate,Female,8335949,2011
district,132,Rural,Illiterate,Female,573067,2011
district,132,Urban,Illiterate,Female,202215,2011
district,133,Rural,Illiterate,Female,724347,2011
district,133,Urban,Illiterate,Female,256920,2011
district,134,Rural,Illiterate,Female,665751,2011
district,134,Urban,Illiterate,Female,201825,2011
district,135,Rural,Illiterate,Female,991213,2011
district,135,Urban,Illiterate,Female,371194,2011
district,136,Rural,Illiterate,Female,541921,2011
district,136,Urban,Illiterate,Female,156751,2011
district,137,Rural,Illiterate,Female,384045,2011
district,137,Urban,Illiterate,Female,110158,2011
district,138,Rural,Illiterate,Female,393679,2011
district,138,Urban,Illiterate,Female,337299,2011
district,139,Rural,Illiterate,Female,236440,2011
district,139,Urban,Illiterate,Female,58426,2011
district,140,Rural,Illiterate,Female,346921,2011
district,140,Urban,Illiterate,Female,534023,2011
district,141,Rural,Illiterate,Female,150933,2011
district,141,Urban,Illiterate,Female,150086,2011
district,142,Rural,Illiterate,Female,677383,2011
district,142,Urban,Illiterate,Female,198186,2011
district,143,Rural,Illiterate,Female,641096,2011
district,143,Urban,Illiterate,Female,271610,2011
district,144,Rural,Illiterate,Female,295354,2011
district,144,Urban,Illiterate,Female,69812,2011
district,145,Rural,Illiterate,Female,465979,2011
district,145,Urban,Illiterate,Female,149680,2011
district,146,Rural,Illiterate,Female,590550,2011
district,146,Urban,Illiterate,Female,397378,2011
district,147,Rural,Illiterate,Female,379953,2011
district,147,Urban,Illiterate,Female,176665,2011
district,148,Rural,Illiterate,Female,334302,2011
district,148,Urban,Illiterate,Female,49075,2011
district,149,Rural,Illiterate,Female,982313,2011
district,149,Urban,Illiterate,Female,170848,2011
district,150,Rural,Illiterate,Female,863756,2011
district,150,Urban,Illiterate,Female,377876,2011
district,151,Rural,Illiterate,Female,470041,2011
district,151,Urban,Illiterate,Female,82159,2011
district,152,Rural,Illiterate,Female,687273,2011
district,152,Urban,Illiterate,Female,137074,2011
district,153,Rural,Illiterate,Female,1008747,2011
district,153,Urban,Illiterate,Female,92422,2011
district,154,Rural,Illiterate,Female,1116893,2011
district,154,Urban,Illiterate,Female,105804,2011
district,155,Rural,Illiterate,Female,943584,2011
district,155,Urban,Illiterate,Female,110805,2011
district,156,Rural,Illiterate,Female,659859,2011
district,156,Urban,Illiterate,Female,97900,2011
district,157,Rural,Illiterate,Female,369889,2011
district,157,Urban,Illiterate,Female,440653,2011
district,158,Rural,Illiterate,Female,801478,2011
district,158,Urban,Illiterate,Female,51661,2011
district,159,Rural,Illiterate,Female,361095,2011
district,159,Urban,Illiterate,Female,80019,2011
district,160,Rural,Illiterate,Female,301952,2011
district,160,Urban,Illiterate,Female,59397,2011
district,161,Rural,Illiterate,Female,241946,2011
district,161,Urban,Illiterate,Female,55588,2011
district,162,Rural,Illiterate,Female,222343,2011
district,162,Urban,Illiterate,Female,32524,2011
district,163,Rural,Illiterate,Female,327018,2011
district,163,Urban,Illiterate,Female,28632,2011
district,164,Rural,Illiterate,Female,312578,2011
district,164,Urban,Illiterate,Female,395041,2011
district,165,Rural,Illiterate,Female,286527,2011
district,165,Urban,Illiterate,Female,75589,2011
district,166,Rural,Illiterate,Female,285698,2011
district,166,Urban,Illiterate,Female,134661,2011
district,167,Rural,Illiterate,Female,306700,2011
district,167,Urban,Illiterate,Female,30276,2011
district,168,Rural,Illiterate,Female,225891,2011
district,168,Urban,Illiterate,Female,39683,2011
district,169,Rural,Illiterate,Female,185436,2011
district,169,Urban,Illiterate,Female,38341,2011
district,170,Rural,Illiterate,Female,412440,2011
district,170,Urban,Illiterate,Female,48783,2011
district,171,Rural,Illiterate,Female,244414,2011
district,171,Urban,Illiterate,Female,18862,2011
district,172,Rural,Illiterate,Female,586784,2011
district,172,Urban,Illiterate,Female,60064,2011
district,173,Rural,Illiterate,Female,762038,2011
district,173,Urban,Illiterate,Female,30840,2011
district,174,Rural,Illiterate,Female,426943,2011
district,174,Urban,Illiterate,Female,28023,2011
district,175,Rural,Illiterate,Female,1142723,2011
district,175,Urban,Illiterate,Female,213474,2011
district,176,Rural,Illiterate,Female,802118,2011
district,176,Urban,Illiterate,Female,69568,2011
district,177,Rural,Illiterate,Female,545229,2011
district,177,Urban,Illiterate,Female,53577,2011
district,178,Rural,Illiterate,Female,492793,2011
district,178,Urban,Illiterate,Female,52422,2011
district,179,Rural,Illiterate,Female,912226,2011
district,179,Urban,Illiterate,Female,30651,2011
district,180,Rural,Illiterate,Female,1064258,2011
district,180,Urban,Illiterate,Female,59506,2011
district,181,Rural,Illiterate,Female,367489,2011
district,181,Urban,Illiterate,Female,9362,2011
district,182,Rural,Illiterate,Female,672534,2011
district,182,Urban,Illiterate,Female,37996,2011
district,183,Rural,Illiterate,Female,960914,2011
district,183,Urban,Illiterate,Female,40046,2011
district,184,Rural,Illiterate,Female,740394,2011
district,184,Urban,Illiterate,Female,35600,2011
district,185,Rural,Illiterate,Female,613681,2011
district,185,Urban,Illiterate,Female,21447,2011
district,186,Rural,Illiterate,Female,431112,2011
district,186,Urban,Illiterate,Female,26564,2011
district,187,Rural,Illiterate,Female,740155,2011
district,187,Urban,Illiterate,Female,25324,2011
district,188,Rural,Illiterate,Female,930322,2011
district,188,Urban,Illiterate,Female,126358,2011
district,189,Rural,Illiterate,Female,942154,2011
district,189,Urban,Illiterate,Female,33237,2011
district,190,Rural,Illiterate,Female,711894,2011
district,190,Urban,Illiterate,Female,55665,2011
district,191,Rural,Illiterate,Female,1043119,2011
district,191,Urban,Illiterate,Female,73287,2011
district,192,Rural,Illiterate,Female,405771,2011
district,192,Urban,Illiterate,Female,95526,2011
district,193,Rural,Illiterate,Female,708043,2011
district,193,Urban,Illiterate,Female,56199,2011
district,194,Rural,Illiterate,Female,1047561,2011
district,194,Urban,Illiterate,Female,59895,2011
district,195,Rural,Illiterate,Female,812987,2011
district,195,Urban,Illiterate,Female,48210,2011
district,196,Rural,Illiterate,Female,414116,2011
district,196,Urban,Illiterate,Female,45583,2011
district,197,Rural,Illiterate,Female,471488,2011
district,197,Urban,Illiterate,Female,268709,2011
district,198,Rural,Illiterate,Female,358404,2011
district,198,Urban,Illiterate,Female,49346,2011
district,199,Rural,Illiterate,Female,554534,2011
district,199,Urban,Illiterate,Female,67288,2011
district,200,Rural,Illiterate,Female,460093,2011
district,200,Urban,Illiterate,Female,47402,2011
district,201,Rural,Illiterate,Female,369619,2011
district,201,Urban,Illiterate,Female,49362,2011
district,202,Rural,Illiterate,Female,330990,2011
district,202,Urban,Illiterate,Female,69517,2011
state,10,Rural,Illiterate,Female,26697264,2011
state,10,Urban,Illiterate,Female,2227501,2011
district,203,Rural,Illiterate,Female,1119057,2011
district,203,Urban,Illiterate,Female,86620,2011
district,204,Rural,Illiterate,Female,1460967,2011
district,204,Urban,Illiterate,Female,87841,2011
district,205,Rural,Illiterate,Female,189876,2011
district,205,Urban,Illiterate,Female,7644,2011
district,206,Rural,Illiterate,Female,1028614,2011
district,206,Urban,Illiterate,Female,40102,2011
district,207,Rural,Illiterate,Female,1306327,2011
district,207,Urban,Illiterate,Female,36486,2011
district,208,Rural,Illiterate,Female,664667,2011
district,208,Urban,Illiterate,Female,23515,2011
district,209,Rural,Illiterate,Female,843703,2011
district,209,Urban,Illiterate,Female,36408,2011
district,210,Rural,Illiterate,Female,482803,2011
district,210,Urban,Illiterate,Female,35492,2011
district,211,Rural,Illiterate,Female,966980,2011
district,211,Urban,Illiterate,Female,71204,2011
district,212,Rural,Illiterate,Female,901790,2011
district,212,Urban,Illiterate,Female,50875,2011
district,213,Rural,Illiterate,Female,618667,2011
district,213,Urban,Illiterate,Female,18625,2011
district,214,Rural,Illiterate,Female,573255,2011
district,214,Urban,Illiterate,Female,31610,2011
district,215,Rural,Illiterate,Female,1109961,2011
district,215,Urban,Illiterate,Female,76407,2011
district,216,Rural,Illiterate,Female,1174396,2011
district,216,Urban,Illiterate,Female,77054,2011
district,217,Rural,Illiterate,Female,670455,2011
district,217,Urban,Illiterate,Female,34798,2011
district,218,Rural,Illiterate,Female,807316,2011
district,218,Urban,Illiterate,Female,33789,2011
district,219,Rural,Illiterate,Female,984892,2011
district,219,Urban,Illiterate,Female,72462,2011
district,220,Rural,Illiterate,Female,829237,2011
district,220,Urban,Illiterate,Female,47085,2011
district,221,Rural,Illiterate,Female,1157169,2011
district,221,Urban,Illiterate,Female,25089,2011
district,222,Rural,Illiterate,Female,650298,2011
district,222,Urban,Illiterate,Female,122417,2011
district,223,Rural,Illiterate,Female,459702,2011
district,223,Urban,Illiterate,Female,16523,2011
district,224,Rural,Illiterate,Female,672932,2011
district,224,Urban,Illiterate,Female,113774,2011
district,225,Rural,Illiterate,Female,578364,2011
district,225,Urban,Illiterate,Female,14899,2011
district,226,Rural,Illiterate,Female,247566,2011
district,226,Urban,Illiterate,Female,63082,2011
district,227,Rural,Illiterate,Female,240561,2011
district,227,Urban,Illiterate,Female,31918,2011
district,228,Rural,Illiterate,Female,149609,2011
district,228,Urban,Illiterate,Female,24745,2011
district,229,Rural,Illiterate,Female,686363,2011
district,229,Urban,Illiterate,Female,93855,2011
district,230,Rural,Illiterate,Female,922951,2011
district,230,Urban,Illiterate,Female,405370,2011
district,231,Rural,Illiterate,Female,599928,2011
district,231,Urban,Illiterate,Female,72434,2011
district,232,Rural,Illiterate,Female,392670,2011
district,232,Urban,Illiterate,Female,29442,2011
district,233,Rural,Illiterate,Female,398195,2011
district,233,Urban,Illiterate,Female,10830,2011
district,234,Rural,Illiterate,Female,598789,2011
district,234,Urban,Illiterate,Female,79534,2011
district,235,Rural,Illiterate,Female,580134,2011
district,235,Urban,Illiterate,Female,43986,2011
district,236,Rural,Illiterate,Female,1096734,2011
district,236,Urban,Illiterate,Female,99308,2011
district,237,Rural,Illiterate,Female,599899,2011
district,237,Urban,Illiterate,Female,43041,2011
district,238,Rural,Illiterate,Female,489169,2011
district,238,Urban,Illiterate,Female,30969,2011
district,239,Rural,Illiterate,Female,268662,2011
district,239,Urban,Illiterate,Female,26600,2011
district,240,Rural,Illiterate,Female,174606,2011
district,240,Urban,Illiterate,Female,11668,2011
state,11,Rural,Illiterate,Female,76517,2011
state,11,Urban,Illiterate,Female,17307,2011
district,241,Rural,Illiterate,Female,6437,2011
district,241,Urban,Illiterate,Female,671,2011
district,242,Rural,Illiterate,Female,24145,2011
district,242,Urban,Illiterate,Female,608,2011
district,243,Rural,Illiterate,Female,20376,2011
district,243,Urban,Illiterate,Female,2420,2011
district,244,Rural,Illiterate,Female,25559,2011
district,244,Urban,Illiterate,Female,13608,2011
state,12,Rural,Illiterate,Female,293835,2011
state,12,Urban,Illiterate,Female,49843,2011
district,245,Rural,Illiterate,Female,11499,2011
district,245,Urban,Illiterate,Female,974,2011
district,246,Rural,Illiterate,Female,16096,2011
district,246,Urban,Illiterate,Female,2770,2011
district,247,Rural,Illiterate,Female,19023,2011
district,247,Urban,Illiterate,Female,4042,2011
district,248,Rural,Illiterate,Female,17347,2011
district,248,Urban,Illiterate,Female,14790,2011
district,249,Rural,Illiterate,Female,18759,2011
district,249,Urban,Illiterate,Female,2460,2011
district,250,Rural,Illiterate,Female,22678,2011
district,250,Urban,Illiterate,Female,3459,2011
district,251,Rural,Illiterate,Female,16062,2011
district,251,Urban,Illiterate,Female,4670,2011
district,252,Rural,Illiterate,Female,8007,2011
district,252,Urban,Illiterate,Female,1142,2011
district,253,Rural,Illiterate,Female,39391,2011
district,253,Urban,Illiterate,Female,2740,2011
district,254,Rural,Illiterate,Female,32309,2011
district,254,Urban,Illiterate,Female,3401,2011
district,255,Rural,Illiterate,Female,14812,2011
district,255,Urban,Illiterate,Female,1788,2011
district,256,Rural,Illiterate,Female,29846,2011
district,256,Urban,Illiterate,Female,564,2011
district,257,Rural,Illiterate,Female,1417,2011
district,257,Urban,Illiterate,Female,351,2011
district,258,Rural,Illiterate,Female,10976,2011
district,258,Urban,Illiterate,Female,1289,2011
district,259,Rural,Illiterate,Female,29505,2011
district,259,Urban,Illiterate,Female,5318,2011
district,260,Rural,Illiterate,Female,6108,2011
district,260,Urban,Illiterate,Female,85,2011
state,13,Rural,Illiterate,Female,269422,2011
state,13,Urban,Illiterate,Female,65954,2011
district,261,Rural,Illiterate,Female,61354,2011
district,261,Urban,Illiterate,Female,4959,2011
district,262,Rural,Illiterate,Female,13220,2011
district,262,Urban,Illiterate,Female,4295,2011
district,263,Rural,Illiterate,Female,17602,2011
district,263,Urban,Illiterate,Female,2561,2011
district,264,Rural,Illiterate,Female,18350,2011
district,264,Urban,Illiterate,Female,2665,2011
district,265,Rural,Illiterate,Female,29025,2011
district,265,Urban,Illiterate,Female,24497,2011
district,266,Rural,Illiterate,Female,28418,2011
district,266,Urban,Illiterate,Female,3290,2011
district,267,Rural,Illiterate,Female,36521,2011
district,267,Urban,Illiterate,Female,4284,2011
district,268,Rural,Illiterate,Female,9358,2011
district,268,Urban,Illiterate,Female,904,2011
district,269,Rural,Illiterate,Female,15142,2011
district,269,Urban,Illiterate,Female,2475,2011
district,270,Rural,Illiterate,Female,24818,2011
district,270,Urban,Illiterate,Female,13753,2011
district,271,Rural,Illiterate,Female,15614,2011
district,271,Urban,Illiterate,Female,2271,2011
state,14,Rural,Illiterate,Female,422031,2011
state,14,Urban,Illiterate,Female,126559,2011
district,272,Rural,Illiterate,Female,114220,2011
district,272,Urban,Illiterate,Female,1140,2011
district,273,Rural,Illiterate,Female,27981,2011
district,273,Urban,Illiterate,Female,2696,2011
district,274,Rural,Illiterate,Female,41113,2011
district,274,Urban,Illiterate,Female,2288,2011
district,275,Rural,Illiterate,Female,33196,2011
district,275,Urban,Illiterate,Female,16401,2011
district,276,Rural,Illiterate,Female,65709,2011
district,276,Urban,Illiterate,Female,28927,2011
district,277,Rural,Illiterate,Female,33743,2011
district,277,Urban,Illiterate,Female,42554,2011
district,278,Rural,Illiterate,Female,53173,2011
district,278,Urban,Illiterate,Female,25496,2011
district,279,Rural,Illiterate,Female,26344,2011
district,279,Urban,Illiterate,Female,3255,2011
district,280,Rural,Illiterate,Female,26552,2011
district,280,Urban,Illiterate,Female,3802,2011
state,15,Rural,Illiterate,Female,88366,2011
state,15,Urban,Illiterate,Female,43855,2011
district,281,Rural,Illiterate,Female,12888,2011
district,281,Urban,Illiterate,Female,1434,2011
district,282,Rural,Illiterate,Female,5097,2011
district,282,Urban,Illiterate,Female,4192,2011
district,283,Rural,Illiterate,Female,7914,2011
district,283,Urban,Illiterate,Female,22077,2011
district,284,Rural,Illiterate,Female,8464,2011
district,284,Urban,Illiterate,Female,4531,2011
district,285,Rural,Illiterate,Female,2928,2011
district,285,Urban,Illiterate,Female,2280,2011
district,286,Rural,Illiterate,Female,17052,2011
district,286,Urban,Illiterate,Female,4878,2011
district,287,Rural,Illiterate,Female,28846,2011
district,287,Urban,Illiterate,Female,2032,2011
district,288,Rural,Illiterate,Female,5177,2011
district,288,Urban,Illiterate,Female,2431,2011
state,16,Rural,Illiterate,Female,414021,2011
state,16,Urban,Illiterate,Female,82106,2011
district,289,Rural,Illiterate,Female,149960,2011
district,289,Urban,Illiterate,Female,57995,2011
district,290,Rural,Illiterate,Female,122117,2011
district,290,Urban,Illiterate,Female,10612,2011
district,291,Rural,Illiterate,Female,55780,2011
district,291,Urban,Illiterate,Female,3332,2011
district,292,Rural,Illiterate,Female,86164,2011
district,292,Urban,Illiterate,Female,10167,2011
state,17,Rural,Illiterate,Female,537661,2011
state,17,Urban,Illiterate,Female,66270,2011
district,293,Rural,Illiterate,Female,146082,2011
district,293,Urban,Illiterate,Female,7786,2011
district,294,Rural,Illiterate,Female,61774,2011
district,294,Urban,Illiterate,Female,5286,2011
district,295,Rural,Illiterate,Female,30338,2011
district,295,Urban,Illiterate,Female,1767,2011
district,296,Rural,Illiterate,Female,69896,2011
district,296,Urban,Illiterate,Female,6479,2011
district,297,Rural,Illiterate,Female,47747,2011
district,297,Urban,Illiterate,Female,3680,2011
district,298,Rural,Illiterate,Female,86269,2011
district,298,Urban,Illiterate,Female,38144,2011
district,299,Rural,Illiterate,Female,95555,2011
district,299,Urban,Illiterate,Female,3128,2011
state,18,Rural,Illiterate,Female,6148802,2011
state,18,Urban,Illiterate,Female,507993,2011
district,300,Rural,Illiterate,Female,213523,2011
district,300,Urban,Illiterate,Female,6629,2011
district,301,Rural,Illiterate,Female,509392,2011
district,301,Urban,Illiterate,Female,31228,2011
district,302,Rural,Illiterate,Female,209574,2011
district,302,Urban,Illiterate,Female,26042,2011
district,303,Rural,Illiterate,Female,409720,2011
district,303,Urban,Illiterate,Female,18878,2011
district,304,Rural,Illiterate,Female,210075,2011
district,304,Urban,Illiterate,Female,10493,2011
district,305,Rural,Illiterate,Female,550266,2011
district,305,Urban,Illiterate,Female,45524,2011
district,306,Rural,Illiterate,Female,433692,2011
district,306,Urban,Illiterate,Female,18467,2011
district,307,Rural,Illiterate,Female,192852,2011
district,307,Urban,Illiterate,Female,11677,2011
district,308,Rural,Illiterate,Female,142540,2011
district,308,Urban,Illiterate,Female,7077,2011
district,309,Rural,Illiterate,Female,271053,2011
district,309,Urban,Illiterate,Female,31772,2011
district,310,Rural,Illiterate,Female,231855,2011
district,310,Urban,Illiterate,Female,24876,2011
district,311,Rural,Illiterate,Female,182450,2011
district,311,Urban,Illiterate,Female,10646,2011
district,312,Rural,Illiterate,Female,150704,2011
district,312,Urban,Illiterate,Female,22153,2011
district,313,Rural,Illiterate,Female,189088,2011
district,313,Urban,Illiterate,Female,9350,2011
district,314,Rural,Illiterate,Female,208527,2011
district,314,Urban,Illiterate,Female,14658,2011
district,315,Rural,Illiterate,Female,34445,2011
district,315,Urban,Illiterate,Female,6541,2011
district,316,Rural,Illiterate,Female,279955,2011
district,316,Urban,Illiterate,Female,36196,2011
district,317,Rural,Illiterate,Female,233062,2011
district,317,Urban,Illiterate,Female,10405,2011
district,318,Rural,Illiterate,Female,136536,2011
district,318,Urban,Illiterate,Female,4340,2011
district,319,Rural,Illiterate,Female,152497,2011
district,319,Urban,Illiterate,Female,13525,2011
district,320,Rural,Illiterate,Female,117569,2011
district,320,Urban,Illiterate,Female,5700,2011
district,321,Rural,Illiterate,Female,276833,2011
district,321,Urban,Illiterate,Female,17148,2011
district,322,Rural,Illiterate,Female,41027,2011
district,322,Urban,Illiterate,Female,101362,2011
district,323,Rural,Illiterate,Female,128161,2011
district,323,Urban,Illiterate,Female,8885,2011
district,324,Rural,Illiterate,Female,216126,2011
district,324,Urban,Illiterate,Female,2396,2011
district,325,Rural,Illiterate,Female,227782,2011
district,325,Urban,Illiterate,Female,7072,2011
district,326,Rural,Illiterate,Female,199498,2011
district,326,Urban,Illiterate,Female,4953,2011
state,19,Rural,Illiterate,Female,12972586,2011
state,19,Urban,Illiterate,Female,3775031,2011
district,327,Rural,Illiterate,Female,225853,2011
district,327,Urban,Illiterate,Female,85799,2011
district,328,Rural,Illiterate,Female,631261,2011
district,328,Urban,Illiterate,Female,156363,2011
district,329,Rural,Illiterate,Female,513905,2011
